frame	complex	receptor	ligand	dG
261	-22678.88814928	-5872.06544928	-16749.875278000003	-56.94742199999382
262	-22712.126801759998	-5885.3281624	-16755.0654076	-71.73323175999758
263	-22717.29745568	-5888.5466332000005	-16749.923817040002	-78.82700543999817
264	-22756.055157759998	-5883.95621976	-16795.92973168	-76.16920631999892
265	-22679.06371688	-5870.95707336	-16740.43110944	-67.6755340799973
266	-22866.271713919996	-5905.78629376	-16894.75970632	-65.72571383999457
267	-22719.151656640002	-5894.074394	-16763.503563919996	-61.57369872000709
268	-22757.82001624	-5868.42938192	-16818.27435568	-71.1162786399982
269	-22761.9547364	-5886.379205840001	-16802.000403680002	-73.57512687999406
270	-22805.39159536	-5892.0728167199995	-16842.82017432	-70.4986043200006
271	-22781.979616959998	-5897.378244320001	-16820.2131124	-64.38826023999718
272	-22729.75666272	-5867.09350376	-16796.22591248	-66.43724647999989
273	-22722.209799040003	-5857.839166239999	-16798.9149504	-65.45568240000284
274	-22635.275163520004	-5892.49027816	-16672.84375248	-69.94113288000517
275	-22709.427667039996	-5879.12699296	-16761.18410096	-69.11657311999807
276	-22771.946847040002	-5877.82179728	-16818.14051496	-75.98453480000171
277	-22706.15132288	-5901.92312104	-16733.83108144	-70.39712040000086
278	-22671.37301048	-5861.40494736	-16758.19456824	-51.773494880002545
279	-22687.90864336	-5887.981850720001	-16736.01894248	-63.907850159997906
280	-22715.68724488	-5903.35540304	-16748.02603792	-64.30580391999683
281	-22739.99871944	-5909.09731224	-16775.002849279997	-55.89855792000162
282	-22786.375243119997	-5879.9918748	-16835.91308712	-70.47028119999959
283	-22789.0378644	-5890.48919776	-16834.66067104	-63.88799560000189
284	-22696.775063200002	-5858.95835096	-16753.319683759997	-84.49702848000743
285	-22727.60237872	-5889.83446408	-16774.61534952	-63.15256511999905
286	-22771.88979632	-5885.53693688	-16825.983681920003	-60.36917751999499
287	-22639.02553136	-5882.84925896	-16692.30893168	-63.86734072000036
288	-22657.02001256	-5869.0226992	-16718.94191584	-69.05539751999822
289	-22776.69596384	-5881.956482879999	-16836.15810776	-58.58137320000242
290	-22734.995335839998	-5865.40557136	-16808.86401656	-60.72574791999796
291	-22751.73339016	-5860.73067696	-16819.23215896	-71.77055423999991
292	-22674.399652959997	-5868.608426320001	-16744.650550079998	-61.14067655999679
293	-22709.022014799997	-5877.89112416	-16769.5665116	-61.56437903999904
