frame	complex	receptor	ligand	dG
261	-22907.866030880003	-5945.5567128	-16879.34368944	-82.96562864000225
262	-22870.68830016	-5935.196608800001	-16845.61463864	-89.87705271999948
263	-22839.76915224	-5964.6772088	-16796.32023696	-78.7717064799981
264	-22858.430737759998	-5961.8465112	-16813.23849	-83.34573655999702
265	-22828.3837704	-5918.3344964	-16828.29752528	-81.75174872000207
266	-22861.198906400004	-5957.67395344	-16824.99783664	-78.527116320005
267	-22909.76143048	-5944.64301424	-16890.91864168	-74.19977456000197
268	-22941.392054719996	-5960.1639159999995	-16896.429633040003	-84.79850567999529
269	-22857.34983664	-5938.5191804	-16837.83526936	-80.99538688000393
270	-22881.370077679996	-5954.97532416	-16846.89894704	-79.49580647999392
271	-22866.459471039998	-5943.567472480001	-16835.24986376	-87.64213479999671
272	-22868.400844239997	-5964.73181008	-16828.40798344	-75.261050719997
273	-22811.973913039998	-5965.64200456	-16773.66810648	-72.66380199999912
274	-22814.90784616	-5962.40273944	-16770.4454248	-82.05968192
275	-22828.47439256	-5959.07861848	-16776.66870984	-92.72706424000353
276	-22845.98222136	-5946.67751952	-16807.9712488	-91.33345303999886
277	-22818.546792000005	-5963.89583528	-16786.15011688	-68.50083984000594
278	-22800.3288944	-5916.52875624	-16818.21586768	-65.58427048000158
279	-22832.79998168	-5917.907655439999	-16827.266644400002	-87.62568183999974
280	-22822.628470239997	-5945.26196192	-16799.80241648	-77.56409183999494
281	-22779.55003896	-5962.1056324	-16739.550804079998	-77.89360247999866
282	-22803.78297896	-5942.861821439999	-16786.55689304	-74.36426448000202
283	-22833.01122016	-5972.844457279999	-16787.93697408	-72.22978879999937
284	-22874.37924952	-5950.862313840001	-16849.608919039998	-73.90801664000173
285	-22767.532328240002	-5949.62998688	-16741.82520672	-76.07713463999971
286	-22764.45075792	-5966.72276352	-16716.75657856	-80.97141583999837
287	-22823.873972319998	-5954.363144399999	-16785.57797504	-83.9328528799997
288	-22905.838321919997	-5958.759118880001	-16870.489689359998	-76.58951367999907
289	-22946.71465496	-5972.93054352	-16900.08573184	-73.69837959999859
290	-22836.526087919996	-5953.793031120001	-16801.79577288	-80.93728391999684
291	-22780.19313928	-5941.12935232	-16755.164131679998	-83.89965528000175
292	-22805.79776688	-5929.201145359999	-16793.90288424	-82.6937372800021
293	-22766.386478160002	-5915.4240468	-16775.11109936	-75.851332000002
294	-22825.972001680002	-5949.9835255200005	-16801.518377919998	-74.4700982400027
295	-22796.71825648	-5968.3242612799995	-16748.09036256	-80.3036326399997
296	-22838.534473519998	-5935.1844257600005	-16834.7728372	-68.57721055999718
297	-22861.48305024	-5960.94258008	-16822.184944560002	-78.35552559999633
298	-22819.1813016	-5959.0366928	-16784.04192784	-76.10268096000073
299	-22825.07474624	-5930.391810800001	-16822.67880776	-72.00412768000024
300	-22851.696401760004	-5917.249752799999	-16856.56672192	-77.87992704000499
301	-22793.680035359997	-5917.93145976	-16797.33412152	-78.41445407999709
302	-22864.998067840002	-5938.76104168	-16848.34173496	-77.89529120000225
303	-22827.41522296	-5926.4014	-16816.28857768	-84.72524528000213
304	-22765.413987600004	-5903.74147024	-16777.46697152	-84.20554584000638
305	-22775.67076416	-5911.89231728	-16786.41089776	-77.36754912000106
306	-22750.638396319995	-5923.92666	-16749.71103992	-77.00069639999492
307	-22867.28475272	-5956.84195856	-16830.19570896	-80.24708520000058
308	-22813.28418648	-5956.486310480001	-16784.9564644	-71.84141159999854
309	-22782.4217244	-5960.007598	-16737.40790032	-85.00622608000049
310	-22761.50059072	-5909.72456488	-16782.540879120003	-69.23514671999874
311	-22869.365652639997	-5945.14740008	-16850.119687039998	-74.09856551999837
312	-22863.6459128	-5938.75378784	-16842.51710344	-82.37502151999797
313	-22790.083149759997	-5925.5398688800005	-16792.81449664	-71.72878423999646
314	-22795.08299712	-5934.729106479999	-16771.83118992	-88.52270071999737
315	-22837.90951664	-5978.60684096	-16784.11904216	-75.1836335199987
316	-22804.09259448	-5944.40862072	-16781.295950000003	-78.38802375999876
317	-22825.0180936	-5965.44829992	-16786.1198756	-73.44991807999759
318	-22747.681280079996	-5906.956272560001	-16764.8756756	-75.84933191999517
319	-22676.53559008	-5939.938503599999	-16659.21883888	-77.37824760000149
320	-22792.55243816	-5908.87889368	-16803.64153096	-80.03201351999815
321	-22822.580557840003	-5918.13605704	-16827.04706832	-77.39743248000377
322	-22792.142742320004	-5929.276579599999	-16784.883168639997	-77.98299408000821
323	-22762.039175759997	-5948.4522812	-16734.05303616	-79.53385839999828
324	-22796.943671359997	-5919.09772464	-16804.283887679998	-73.56205903999944
325	-22863.5176092	-5955.259027600001	-16837.738174240003	-70.52040735999617
326	-22777.41716176	-5933.1706816000005	-16754.232538639997	-90.01394152000285
327	-22821.23868496	-5957.226403039999	-16785.670178559998	-78.34210336000251
328	-22830.44707576	-5933.5950702400005	-16821.03989128	-75.81211423999775
329	-22831.430815760003	-5966.83132128	-16796.328783999998	-68.27071048000653
330	-22829.34171464	-5941.71553616	-16824.77892984	-62.84724864000236
331	-22978.79321544	-5958.35732464	-16940.288626240002	-80.14726455999698
332	-22849.36086896	-5954.8696996	-16826.891679760003	-67.59948959999747
333	-22856.09887752	-5948.04545848	-16824.14581112	-83.90760791999855
334	-22884.67328752	-5951.99337632	-16856.71117544	-75.96873576000144
335	-22862.059728079996	-5948.360733279999	-16838.60299784	-75.09599695999714
336	-22824.402613280003	-5959.46739952	-16785.17793432	-79.75727944000391
337	-22849.98533504	-5954.78442656	-16817.96624512	-77.23466336000274
338	-22812.05075944	-5949.80379096	-16793.52190744	-68.72506104000058
339	-22753.71171304	-5929.943069360001	-16754.42854936	-69.34009431999948
340	-22810.15277624	-5935.30640312	-16788.569305600002	-86.27706751999722
341	-22809.12241944	-5945.141248	-16777.92253824	-86.05863319999844
342	-22838.36145392	-5933.59490832	-16817.060063599998	-87.70648200000142
343	-22792.77875344	-5932.819638880001	-16782.42578768	-77.53332687999864
344	-22717.247803759998	-5919.327502079999	-16718.11598808	-79.80431359999784
345	-22732.791287279997	-5952.40409472	-16710.85687984	-69.53031271999498
346	-22793.058665839995	-5915.243521200001	-16805.39401992	-72.4211247199928
347	-22790.300854000005	-5920.01984216	-16784.94868384	-85.33232800000405
348	-22860.81866328	-5958.94736968	-16816.7811544	-85.09013920000143
349	-22811.86948448	-5940.8018504	-16794.657491359998	-76.41014272000393
350	-22774.644476000005	-5937.75312	-16766.61201616	-70.27933984000265
351	-22825.82047992	-5934.0119488	-16817.42202696	-74.38650415999655
352	-22880.81250472	-5939.065793919999	-16856.93870624	-84.80800456000361
353	-22810.805071439998	-5941.7688448	-16774.18841992	-94.8478067199976
354	-22835.17670704	-5961.90392848	-16789.347164799998	-83.9256137600023
355	-22802.098447039996	-5949.524591439999	-16774.40617512	-78.16768047999722
356	-22792.13393904	-5940.584734239999	-16772.07692904	-79.47227576000296
357	-22768.74793936	-5959.170919839999	-16733.1538752	-76.42314432000057
358	-22791.645643679996	-5955.047364319999	-16759.95517248	-76.6431068799975
359	-22818.937398079997	-5939.33495864	-16808.48701152	-71.11542791999818
360	-22913.47966384	-5952.691346160001	-16882.3089428	-78.47937488000025
361	-22909.2911184	-5955.177887919999	-16879.05481568	-75.05841480000163
362	-22930.684752560002	-5945.21795984	-16899.338129679996	-86.12866304000636
363	-22896.150307680004	-5949.4839128	-16859.50044424	-87.16595064000649
364	-22886.28516112	-5948.926356000001	-16860.81110608	-76.5476990399984
365	-22919.225559759998	-5967.91639056	-16879.6174676	-71.69170159999703
366	-22805.429427360003	-5975.66558344	-16752.74548216	-77.01836176000143
367	-22864.2676144	-5936.630850720001	-16848.3937068	-79.24305687999731
368	-22821.80542408	-5944.974155759999	-16801.27539256	-75.55587576000107
369	-22857.618833279997	-5937.24712888	-16840.263355040002	-80.10834935999446
370	-22813.546182000002	-5912.52402664	-16824.16341992	-76.8587354400006
