frame	complex	receptor	ligand	dG
385	-22797.09981072	-5957.9195784	-16768.687184079998	-70.49304824000137
386	-22808.05678192	-5946.5252768	-16797.92753528	-63.60396984000181
387	-22837.67042408	-5974.8942204	-16795.18576144	-67.59044223999808
388	-22843.232981440004	-5956.67071408	-16811.70192448	-74.86034288000519
389	-22829.15941304	-5981.2286792800005	-16774.701417520002	-73.2293162399983
390	-22817.523430560002	-5954.864324159999	-16790.46306352	-72.19604288000119
391	-22809.545471359997	-5962.67014984	-16788.63585784	-58.23946367999815
392	-22770.8855144	-5985.01642	-16730.82444432	-55.04465008000261
393	-22794.78277712	-5952.7269092	-16781.933097920002	-60.12276999999813
394	-22847.262213520004	-5980.49658024	-16799.760845599998	-67.00478768000539
395	-22826.387808079995	-5965.381811439999	-16799.21177984	-61.79421679999723
396	-22754.54383112	-5950.923020799999	-16742.82156912	-60.79924120000578
397	-22838.896390080004	-5977.28703408	-16799.66984152	-61.93951448000371
398	-22763.7740476	-5949.21340416	-16747.65461376	-66.90602967999803
399	-22773.9502156	-5948.31093416	-16752.63855592	-73.00072552000347
400	-22761.88688576	-5943.03477232	-16746.519205919998	-72.33290752000175
401	-22837.617168719997	-5974.24362576	-16790.64728448	-72.72625847999734
402	-22867.452256640005	-5981.63099768	-16827.5816648	-58.239594160004344
403	-22879.526243439996	-5965.15353416	-16852.13241016	-62.24029911999605
404	-22836.081998160003	-5951.377920160001	-16821.482008320003	-63.22206967999955
405	-22875.53772888	-5962.6002596	-16856.435876640004	-56.5015926399974
406	-22868.75759152	-5981.49308208	-16829.88909352	-57.375415919999796
407	-22837.22163256	-5959.77863992	-16814.858750479998	-62.58424215999912
408	-22721.962015760004	-5977.85883024	-16691.636199200002	-52.46698632000334
409	-22811.144325039997	-5981.76298024	-16768.739412	-60.64193279999745
410	-22897.63105632	-5957.72456392	-16875.217739919997	-64.6887524800004
411	-22818.436720159996	-5964.75929672	-16783.96360256	-69.71382087999518
412	-22863.28480704	-5976.65515616	-16824.241082639997	-62.388568240003224
413	-22890.92069072	-5982.75539456	-16835.92976424	-72.23553191999599
414	-22875.51505624	-5963.49030368	-16838.02662112	-73.99813144000291
415	-22776.441454879994	-5958.240311840001	-16754.495856	-63.70528703999298
416	-22933.73838968	-5993.29280952	-16876.576391759998	-63.869188399999985
417	-22855.268266479998	-5978.85027216	-16812.326049040003	-64.09194527999716
418	-22899.58019712	-5981.336106	-16847.558613600002	-70.68547752000086
419	-22833.32404224	-5956.70890032	-16809.309073520002	-67.3060684000011
420	-22819.86617232	-5968.61995816	-16780.4384528	-70.80776135999622
421	-22725.20504512	-5940.18162496	-16729.8075992	-55.21582096000202
422	-22806.30580136	-5963.50672432	-16783.873627520003	-58.92544951999662
423	-22793.767761280003	-5934.935464079999	-16787.83524	-70.99705720000202
424	-22824.747838799998	-5982.437114800001	-16776.96894192	-65.34178207999503
425	-22894.628385759996	-5968.054531440001	-16855.455743439998	-71.1181108799974
426	-22796.34910968	-5958.0145483999995	-16780.66682312	-57.667738160002045
427	-22767.315255280002	-5958.9903552	-16738.257420640002	-70.06747944000017
428	-22771.57628232	-5970.31955576	-16739.5039736	-61.75275295999745
429	-22850.04274112	-5957.33971072	-16823.832498080003	-68.87053231999744
430	-22729.16907128	-5946.66523968	-16718.28641784	-64.21741375999773
431	-22780.69895056	-5957.41803224	-16767.6127004	-55.668217919999734
432	-22867.67818928	-5953.9472871200005	-16864.15263072	-49.57827143999748
433	-22830.127254	-5972.30845112	-16788.442458799997	-69.37634408000304
434	-22813.8761356	-5950.257198	-16803.55737544	-60.0615621600009
435	-22804.398998400004	-5997.07895696	-16745.362062	-61.95797944000515
436	-22771.774634960002	-5984.769134640001	-16725.914210400002	-61.091289920001145
437	-22825.217702320002	-5983.696379600001	-16788.2876384	-53.233684319999156
438	-22820.000662960003	-5973.25822568	-16792.7015056	-54.04093168000327
439	-22890.76002712	-5972.19443808	-16855.056232	-63.509357040002214
440	-22814.09405888	-5963.56775448	-16793.12961504	-57.39668936000089
441	-22820.97620408	-5974.896928239999	-16793.571911280003	-52.50736455999868
442	-22752.17418352	-5982.27637544	-16712.551159199997	-57.34664888000407
443	-22800.5771452	-5940.54016552	-16792.397657359998	-67.63932232000298
444	-22827.347952879998	-5931.95096672	-16826.51722704	-68.8797591199982
445	-22853.54423384	-5962.5771391200005	-16816.595337920004	-74.37175679999564
446	-22822.480544719998	-5942.076676479999	-16814.006188239997	-66.39768000000186
447	-22902.21419688	-5939.86487232	-16893.37935056	-68.969973999996
448	-22801.139161360003	-5953.330117360001	-16783.10524824	-64.7037957600005
449	-22857.631321200002	-5961.597392559999	-16832.7141596	-63.31976904000476
450	-22826.80487768	-5945.8248524	-16822.59671704	-58.38330823999786
451	-22848.81733624	-5960.62516592	-16810.669786	-77.52238432000377
452	-22791.83465056	-5931.44918	-16801.016028560003	-59.369441999995615
453	-22782.933556	-5934.045298079999	-16786.76107744	-62.1271804800017
454	-22865.60995224	-5971.14695456	-16839.36210192	-55.10089575999882
455	-22868.077015439998	-5929.550117520001	-16868.972524	-69.55437391999658
456	-22838.60070696	-5974.8644984	-16796.94962	-66.78658855999674
457	-22869.263672560002	-5953.99329672	-16844.5344152	-70.7359606400023
458	-22799.144534	-5963.28364208	-16774.44117224	-61.4197196799978
459	-22722.964084	-5932.89883064	-16721.77754536	-68.28770799999984
460	-22834.098064719998	-5961.88813216	-16811.930403680002	-60.27952887999709
461	-22856.970865280004	-5973.935083200001	-16822.54105032	-60.49473176000174
462	-22891.513012320003	-5960.1598584	-16859.06480832	-72.28834560000541
463	-22873.966076	-5969.22263744	-16835.23376688	-69.50967167999988
464	-22885.4133476	-5998.09908056	-16826.72871288	-60.58555415999581
465	-22820.7814592	-5969.68919344	-16794.89888336	-56.19338239999706
466	-22796.20001568	-5954.185774160001	-16781.91237384	-60.10186767999767
467	-22905.84979792	-5993.365219439999	-16853.502894719997	-58.98168376000467
468	-22862.178302480002	-5981.4904720800005	-16817.54487896	-63.142951440000616
469	-22846.74006168	-5969.61218288	-16824.731538959997	-52.39633984000466
470	-22949.9388504	-5969.11199736	-16921.03818712	-59.78866592000122
471	-22825.97486968	-5947.4941024	-16818.6108796	-59.86988768000083
472	-22844.56148088	-5967.185965680001	-16809.10284792	-68.27266727999813
473	-22811.963788	-5954.31358904	-16779.870182079998	-77.78001688000222
474	-22887.381102800002	-5961.98870304	-16855.07818536	-70.31421440000486
475	-22851.228506	-5912.87644576	-16876.275074799996	-62.07698544000232
476	-22890.92011088	-5917.18650752	-16910.775460480003	-62.95814287999747
477	-22891.498895840003	-5936.641958079999	-16897.99686488	-56.860072880004736
478	-22848.54882784	-5934.98546736	-16855.42992136	-58.13343912000346
479	-22791.24800392	-5911.79719624	-16809.12733416	-70.32347352000215
480	-22827.93039984	-5936.0227128	-16834.6057316	-57.30195543999798
481	-22825.45276592	-5973.73187568	-16797.492590320002	-54.2282999199997
482	-22844.59643016	-5938.1947048	-16837.56697024	-68.83475511999859
483	-22797.653792079996	-5949.5669816	-16785.24495112	-62.841859359996306
484	-22917.702502000004	-5977.111726	-16887.42441264	-53.16636336000374
485	-22881.60073	-5930.5271576800005	-16874.260384000005	-76.81318831999306
486	-22927.05103176	-5967.63965408	-16885.941718320002	-73.46965935999833
487	-22854.459448560003	-5928.200376	-16862.07681808	-64.18225448000157
488	-22876.45999376	-5972.585822399999	-16844.917946319998	-58.9562250400013
489	-22862.113736719995	-5959.7129148	-16836.64423528	-65.75658663999639
490	-22813.379194160003	-5982.83487696	-16765.99413768	-64.5501795199998
491	-22886.368796960003	-5984.65711568	-16835.7956452	-65.9160360800015
492	-22901.91890696	-5981.935765440001	-16853.7393916	-66.24374991999866
493	-22924.32797568	-5976.392582959999	-16885.09751792	-62.837874799999554
494	-22928.8045552	-5985.06717792	-16870.42950512	-73.30787215999953
495	-22822.677243759998	-5948.5277832	-16804.16623416	-69.9832263999997
496	-22830.22837728	-5975.19434216	-16792.361124	-62.67291112000021
497	-22870.513300000002	-5957.60304328	-16842.03117632	-70.87908040000184
498	-22780.50005168	-5961.99547232	-16755.9000396	-62.60453975999917
499	-22835.217336160003	-5979.69997872	-16789.3910728	-66.12628464000227
500	-22836.31876664	-5982.38302152	-16790.987087920003	-62.948657199998706
501	-22810.782818800002	-5977.902835999999	-16766.369503759997	-66.51047904000734
502	-22822.287978319997	-5951.9360284800005	-16809.03030016	-61.32164967999779
503	-22837.75997288	-5982.96176184	-16793.95302048	-60.845190560001356
504	-22896.731196800003	-5996.649455919999	-16830.30666112	-69.77507976000197
505	-22836.55758616	-5959.508247039999	-16806.71002664	-70.33931247999863
506	-22804.429839999997	-5953.75454672	-16777.32998488	-73.3453083999957
507	-22791.723239519994	-5968.037694000001	-16755.71607064	-67.96947487999205
508	-22845.85005552	-5987.94885864	-16790.47809696	-67.42309992000082
509	-22832.85509992	-5961.702437919999	-16815.88202104	-55.27064095999958
510	-22841.1631872	-5973.77907872	-16810.16594296	-57.218165520000184
511	-22932.47179856	-5959.05539136	-16913.70806832	-59.70833887999834
512	-22850.73016864	-5971.956700080001	-16818.95777456	-59.815693999997166
513	-22866.2780604	-5965.65494368	-16841.88976352	-58.73335320000115
514	-22824.73465544	-5971.62029496	-16793.15860296	-59.95575751999786
515	-22846.93164968	-5981.0290712	-16801.82470048	-64.07787800000006
516	-22821.578808160004	-5972.3254968	-16782.926572319997	-66.32673904000694
517	-22819.585208239998	-5969.51071992	-16787.391793040002	-62.68269527999655
518	-22879.80140832	-5984.46435384	-16829.86461	-65.47244447999765
519	-22829.071368	-5947.5419680800005	-16818.053003760004	-63.47639615999651
520	-22859.534585200003	-5974.86182016	-16817.01572792	-67.65703712000322
521	-22858.260463360002	-5976.01950472	-16810.60134344	-71.63961520000157
522	-22852.86204448	-5977.313940880001	-16816.04798776	-59.50011583999731
523	-22878.697231759998	-5960.183262639999	-16854.7900896	-63.72387951999917
524	-22831.01412464	-5973.833203840001	-16795.18044984	-62.0004709599998
525	-22879.4180032	-5972.5161982399995	-16837.35290992	-69.54889504000312
526	-22913.567132400003	-5980.41730904	-16876.367647040002	-56.78217632000087
527	-22756.358088719997	-5962.274681280001	-16745.919762799997	-48.16364464000071
528	-22818.32003392	-5965.953525999999	-16793.67875704	-58.68775087999893
529	-22878.69055256	-5973.79951224	-16838.07093632	-66.82010400000217
530	-22855.636602480005	-5990.727212639999	-16805.102455199998	-59.80693464000797
531	-23027.140245519997	-5994.01216016	-16963.819624879998	-69.30846047999876
532	-22897.090454160003	-5955.51219128	-16885.5975812	-55.980681680004636
533	-22940.046834400004	-5990.23037072	-16889.45953936	-60.3569243200036
534	-22839.08569416	-5955.4788744	-16823.347199440002	-60.25962031999734
535	-22882.89135024	-5960.941974800001	-16858.17364472	-63.775730720000865
536	-22863.536900480005	-5965.9037704	-16836.66297448	-60.970155600003636
537	-22851.042889359996	-5968.50489176	-16829.428446960002	-53.10955063999427
538	-22912.02201272	-5971.73827312	-16881.658912079998	-58.624827520005056
539	-22828.521542079998	-5980.2979434399995	-16788.22006624	-60.00353239999822
540	-22800.78844016	-5949.084534	-16788.849887599998	-62.85401856000317
541	-22856.37922584	-5959.59570064	-16827.14462344	-69.63890176000132
542	-22808.16345616	-5943.58628424	-16802.01506176	-62.562110159997246
543	-22813.153148159996	-5971.09895536	-16785.25748824	-56.796704559994396
544	-22804.90622048	-5960.4995946399995	-16778.551121599998	-65.8555042400003
545	-22811.41178896	-5935.79060904	-16810.99371896	-64.62746096000046
546	-22878.472231999996	-5985.447272	-16828.10199552	-64.92296447999615
547	-22811.09062616	-5964.0244876	-16786.10763608	-60.95850247999988
548	-22802.44191096	-5959.02053024	-16788.702991759998	-54.7183889600019
549	-22895.21753976	-5941.319884480001	-16889.11864512	-64.77901016000033
550	-22937.062020639998	-5960.94631296	-16912.29935112	-63.816356559997075
551	-22851.54079568	-5975.062652	-16821.28699376	-55.19114991999959
552	-22923.912131920002	-5946.739851120001	-16906.865759520002	-70.30652127999929
553	-22868.597939599997	-5947.85786528	-16854.55607472	-66.18399959999806
554	-22896.63739904	-5969.7184100800005	-16868.052003599998	-58.8669853600004
555	-22849.119278480004	-5975.937272560001	-16810.33963304	-62.842372880004405
556	-22838.270805760003	-5968.02911072	-16812.93688328	-57.30481176000467
557	-22821.42357496	-5948.319476	-16808.63126544	-64.47283352000159
558	-22813.78583248	-5960.45557136	-16792.8783268	-60.451934319997235
559	-22829.27711928	-5963.55378744	-16802.13904016	-63.584291679999296
560	-22879.67293904	-6007.4679250399995	-16806.44176616	-65.76324784000099
561	-22900.809348	-5978.567184240001	-16862.44046768	-59.80169607999778
562	-22895.012756959997	-5978.2033876000005	-16845.854539840002	-70.95482951999293
563	-22818.720536639998	-5985.9905948000005	-16784.144291599998	-48.58565023999836
564	-22797.572004240003	-5945.457246479999	-16788.56722144	-63.54753632000211
565	-22850.013566	-5949.98073256	-16819.23537328	-80.7974601599999
566	-22885.050486480002	-5958.19395968	-16851.87734408	-74.97918272000243
567	-22819.199983439998	-5993.03212496	-16771.02363248	-55.144225999996706
568	-22869.55012984	-5957.74939408	-16839.60644096	-72.19429479999962
569	-22824.17878368	-5959.68473848	-16803.864928159997	-60.62911704000362
570	-22856.67801552	-5953.80947888	-16820.2810548	-82.58748183999705
571	-22934.333940639997	-6000.05841624	-16871.83862864	-62.43689575999815
572	-22854.58052856	-5961.1340854400005	-16824.20696056	-69.23948255999858
573	-22893.80717808	-5976.531112240001	-16839.48472728	-77.7913385599968
574	-22808.209085439998	-5938.6441776	-16806.395668399997	-63.16923944000155
575	-22853.49850728	-5976.182234959999	-16813.05683112	-64.25944119999986
576	-22937.10218384	-5982.78416424	-16884.92314376	-69.3948758400038
577	-22861.537794480002	-5948.01102144	-16854.27940352	-59.247369520002394
578	-22818.967632240005	-5964.4843644	-16787.37967576	-67.10359208000591
579	-22855.441064720002	-5952.996724879999	-16838.69984848	-63.74449136000476
580	-22841.47192832	-5956.459108239999	-16817.88208656	-67.13073351999992
581	-22794.171076640003	-5958.08224392	-16771.40336136	-64.68547136000052
582	-22804.137374159996	-5960.00556512	-16779.967004160004	-64.1648048799907
583	-22829.823079119997	-5977.141009759999	-16785.77534136	-66.90672799999811
584	-22816.83213856	-5952.60281976	-16798.33675576	-65.89256304000082
585	-22829.0504252	-5961.795885040001	-16802.659870960004	-64.59466919999613
586	-22893.445947199998	-5965.29697024	-16848.292609760003	-79.85636719999457
587	-22838.414175359998	-5947.15144856	-16815.4719836	-75.79074319999927
588	-22863.18189392	-5996.25858632	-16802.64587632	-64.27743127999929
589	-22843.56601824	-5982.7979524	-16790.78435776	-69.9837080799989
590	-22895.52553712	-5953.51885296	-16883.34078264	-58.66590151999844
591	-22777.40038088	-5983.13449552	-16732.119083520003	-62.14680183999735
592	-22812.605089039997	-5980.91288568	-16762.32643872	-69.36576463999882
593	-22867.58058536	-5962.53874336	-16839.90740504	-65.1344369599974
594	-22857.24541504	-5962.23986104	-16830.024658560003	-64.98089543999959
595	-22834.89488168	-5977.766085439999	-16785.50322792	-71.62556832000337
596	-22871.79772344	-5981.7347724	-16827.18409488	-62.87885615999767
597	-22859.004313200003	-5958.626819440001	-16828.902701040002	-71.47479272000055
598	-22882.51440608	-5960.92336288	-16857.645446079998	-63.945597120004095
599	-22904.29833504	-5989.810385440001	-16859.46516216	-55.022787440000684
600	-22768.874594319997	-5967.71674528	-16730.95703696	-70.20081207999829
601	-22812.482898000002	-5970.67076664	-16776.391780879996	-65.42035048000616
602	-22868.33602368	-5969.90773864	-16832.480297840004	-65.9479871999938
603	-22879.059492240005	-5972.9587964	-16835.7621524	-70.33854344000429
604	-22828.41089664	-5953.655034320001	-16802.0953636	-72.66049872000076
605	-22820.615912560002	-5948.5359776000005	-16808.11092512	-63.9690098400024
606	-22820.13575528	-5985.67910288	-16776.2251548	-58.2314976000016
607	-22858.728317999998	-6015.877244799999	-16780.84157488	-62.00949831999969
608	-22775.27678184	-5955.769158159999	-16760.83429064	-58.673333040002035
609	-22894.890811680005	-5985.809279599999	-16843.57875632	-65.50277576000735
610	-22850.09352048	-5956.53096408	-16831.108112640002	-62.45444375999796
611	-22842.9272128	-5952.1034854399995	-16830.589364800002	-60.23436256000059
612	-22831.985492880005	-5952.11201544	-16816.307949600003	-63.565527840004506
613	-22815.35687584	-5965.016807200001	-16781.5142528	-68.82581583999854
614	-22749.25227272	-5906.02185296	-16783.218748799998	-60.01167096000427
615	-22826.83278736	-5940.33321184	-16822.081969519997	-64.4176060000027
616	-22759.9850284	-5928.84414672	-16766.928120079996	-64.21276160000343
617	-22789.500837920004	-5919.77082296	-16797.4569312	-72.27308376000656
618	-22868.9713768	-5935.72550888	-16858.96339456	-74.28247335999913
619	-22836.336610640003	-5962.0814588	-16805.26515904	-68.98999280000498
620	-22819.660043519998	-5956.07530544	-16811.25760392	-52.32713415999751
621	-22821.856084320003	-5945.09882968	-16819.17455848	-57.58269616000325
622	-22877.524934239995	-5972.53129392	-16833.27940288	-71.71423743999185
623	-22743.68159424	-5924.163440079999	-16755.95378	-63.564374159999716
624	-22765.65883816	-5966.5994028	-16740.97058992	-58.08884544000102
625	-22732.88781288	-5957.105778	-16710.0057568	-65.7762780799967
626	-22851.410619599996	-5927.6134919999995	-16852.12008056	-71.67704703999698
627	-22850.07700352	-5936.24046464	-16852.211325120003	-61.62521375999859
628	-22803.36709464	-5920.4333048	-16821.790856239997	-61.142933600003744
629	-22820.584182479997	-5953.83454392	-16814.520486639998	-52.22915191999709
630	-22766.2412444	-5925.99763896	-16771.010064399998	-69.23354104000464
631	-22811.1320628	-5968.0130006399995	-16781.65623928	-61.462822879999294
632	-22755.029622240003	-5982.98910776	-16713.65229944	-58.38821504000225
633	-22770.55751008	-5965.01790144	-16736.83821712	-68.70139152000047
634	-22760.485488640003	-5932.75188184	-16755.67783896	-72.05576784000004
635	-22781.60467832	-5944.13313536	-16773.23090064	-64.24064232000092
636	-22795.55669288	-5953.9634297600005	-16775.50727888	-66.08598423999865
637	-22743.662196160003	-5955.45350368	-16722.655112160002	-65.55358032000004
638	-22857.115080479998	-5976.72914472	-16824.0352188	-56.35071695999795
639	-22850.70796752	-5966.32726936	-16813.56806368	-70.81263448000027
640	-22888.97988864	-5966.8219676	-16857.241738959998	-64.91618208
641	-22909.045582159997	-5978.659314879999	-16865.191707920003	-65.19455935999576
642	-22858.206943279998	-5992.619813279999	-16803.6740176	-61.91311240000141
643	-22874.73622544	-5979.458350319999	-16835.6093672	-59.66850792000332
644	-22817.88462696	-5959.04549336	-16793.024564800002	-65.81456879999678
645	-22912.02882656	-5988.373960479999	-16870.101851839998	-53.553014240002085
646	-22841.71286216	-5951.4481789599995	-16833.98869	-56.27599320000081
647	-22825.66772912	-5962.12197432	-16793.26317056	-70.28258423999796
648	-22848.279820800002	-5969.99189488	-16823.133099759998	-55.15482616000372
649	-22880.31154928	-5983.93653736	-16835.2819832	-61.09302871999898
650	-22879.98583056	-6005.4315593599995	-16815.71481256	-58.839458639999066
651	-22903.752715040002	-5958.48545776	-16883.8996992	-61.36755808000089
652	-22889.44711584	-5998.549444640001	-16828.23404976	-62.66362143999868
653	-22846.05172072	-5957.00118896	-16815.359159839998	-73.69137192000198
654	-22879.680659999998	-5989.5000724	-16807.12911264	-83.05147496000063
655	-22824.0843912	-5958.049064639999	-16798.81728224	-67.21804431999772
656	-22826.19663344	-5941.44337296	-16830.34561072	-54.40764975999991
657	-22792.4301192	-5987.943045200001	-16733.880824	-70.60624999999709
658	-22848.233037200003	-5988.6426112	-16791.844228479997	-67.74619752000581
659	-22832.19094536	-5980.42867624	-16793.03061872	-58.73165039999731
660	-22808.087944559997	-5968.66248584	-16775.818834560003	-63.60662415999468
661	-22866.35645456	-6000.57989112	-16800.72343032	-65.05313311999998
662	-22860.454227039998	-5965.63959408	-16834.208429840004	-60.60620311999446
663	-22847.95081176	-5980.81333224	-16798.626448799998	-68.51103072000478
664	-22843.89392104	-5979.915239999999	-16783.336104159996	-80.64257688000362
665	-22776.52552448	-5934.94937216	-16768.03917752	-73.53697479999755
666	-22859.7504176	-5981.503133360001	-16808.693573279998	-69.5537109600009
667	-22909.09773352	-6006.68846224	-16834.2938444	-68.1154268800019
668	-22835.474709999995	-5956.43327968	-16813.02618952	-66.01524079999581
669	-22854.99052032	-5956.9879762400005	-16828.87207832	-69.1304657599976
670	-22813.65244496	-5964.2437728	-16783.61187784	-65.7967943199983
671	-22906.58097512	-5993.25732568	-16849.56303872	-63.76061072000084
672	-22796.527042	-5931.704351040001	-16810.16089608	-54.66179488000125
673	-22832.1489844	-5982.74225912	-16787.65215984	-61.75456543999826
674	-22778.36909624	-5962.76926864	-16762.477664960003	-53.12216263999653
675	-22802.814861439998	-5955.051234399999	-16779.13007144	-68.63355560000127
676	-22875.826475679998	-5957.809384800001	-16830.139601519997	-87.87748936000207
677	-22832.49656976	-5964.395369360001	-16795.53596088	-72.5652395199977
678	-22936.15588064	-5972.878251759999	-16896.12680072	-67.15082815999995
679	-22807.985697840002	-5932.60619688	-16791.886398799998	-83.49310216000231
680	-22866.78104488	-5945.21578048	-16847.45643752	-74.10882688000129
681	-22841.9569068	-5937.71493712	-16820.37851496	-83.86345471999812
682	-22851.8821012	-5919.690548959999	-16847.79480424	-84.39674800000284
683	-22895.96890936	-5958.600318399999	-16850.501114720002	-86.8674762399969
684	-22912.937363999998	-5960.456278799999	-16869.070833520003	-83.41025167999396
685	-22857.97803192	-5952.36693616	-16817.86716856	-87.74392720000105
686	-22811.71049928	-5961.347200800001	-16778.13813592	-72.22516256000017
687	-22773.83660008	-5952.17722104	-16745.626085680004	-76.0332933599966
688	-22892.66924472	-5965.8017350400005	-16855.08493864	-71.78257103999931
689	-22828.68223576	-5985.5674216	-16782.7795424	-60.33527175999916
690	-22837.52855376	-5931.688414880001	-16833.490756479998	-72.34938239999974
691	-22785.81510176	-5925.42756032	-16779.98998608	-80.39755535999939
692	-22815.86870784	-5950.271259519999	-16793.077342239998	-72.52010608000273
693	-22835.629078159996	-5960.06013352	-16799.54112992	-76.02781471999697
694	-22838.852384320002	-5951.560884240001	-16806.083750479997	-81.20774960000563
695	-22827.706272640004	-5975.14568752	-16777.57978584	-74.98079928000152
696	-22865.825978319997	-5973.704949919999	-16817.274042799996	-74.84698560000106
697	-22797.27635968	-5939.51451368	-16780.68876352	-77.07308248000118
698	-22815.919906320003	-5945.5564974399995	-16799.342227279998	-71.02118160000464
699	-22825.23007632	-5973.231714239999	-16782.376771440002	-69.62159063999934
700	-22889.50871032	-5968.99795256	-16831.06944496	-89.44131279999783
701	-22821.76681672	-5975.09905264	-16774.1376624	-72.53010167999673
702	-22793.0852416	-5962.777589519999	-16756.597099839997	-73.7105522400052
703	-22852.46834944	-5964.5667612	-16815.931004960003	-71.97058327999912
704	-22835.35509528	-5977.57167736	-16788.69003664	-69.09338127999945
705	-22869.80932504	-5974.69582336	-16816.97976384	-78.13373784000214
706	-22856.80743224	-5957.19164376	-16839.749050079998	-59.86673840000003
707	-22772.3408476	-5911.93088344	-16781.627534400002	-78.7824297599982
708	-22772.13116456	-5948.60712848	-16751.3572724	-72.16676368000117
709	-22813.3904116	-5952.416848399999	-16787.967162720004	-73.00640047999696
710	-22780.073934239997	-5939.246977760001	-16747.00865432	-93.81830215999435
711	-22904.23682496	-5983.94374248	-16836.19941344	-84.09366903999762
712	-22853.50105104	-5962.755548160001	-16808.959400559997	-81.78610231999846
713	-22836.92924808	-5943.77510176	-16815.757190559998	-77.3969557599994
714	-22917.35728456	-5959.8385214400005	-16886.72049328	-70.79826983999737
715	-22809.388934320003	-5957.42330904	-16793.374965360003	-58.59065991999887
716	-22860.03616248	-5965.04610848	-16820.40588688	-74.58416711999962
717	-22857.471155519997	-5939.001323760001	-16845.270854960003	-73.19897679999485
718	-22927.852597039997	-5951.20342616	-16905.656244560003	-70.99292631999197
719	-22833.702498559996	-5966.4631672	-16791.388008719998	-75.85132263999913
720	-22850.93566368	-5977.09069584	-16807.363778720002	-66.481189119997
721	-22928.11330656	-5973.761244640001	-16880.72910584	-73.6229560799984
722	-22877.109942000003	-5980.93926664	-16828.18137672	-67.98929864000092
723	-22890.61462328	-5967.42215432	-16855.09076848	-68.10170047999782
724	-22850.097478240004	-5968.484317200001	-16818.72343336	-62.88972768000531
725	-22828.23003312	-5946.0839544	-16810.28465592	-71.86142279999694
726	-22809.427598240003	-5920.747402319999	-16823.7580224	-64.9221735200008
727	-22822.68516936	-5980.49210352	-16779.0101896	-63.18287624000004
728	-22885.49054968	-5972.160680800001	-16839.95774272	-73.37212616000033
729	-22852.75359128	-5960.50455504	-16819.687148719997	-72.56188752000526
730	-22843.07359608	-5946.02611152	-16830.30177728	-66.7457072799989
731	-22813.02493072	-5959.753670080001	-16792.298818479998	-60.972442160000355
732	-22836.124339039998	-5981.0112385600005	-16791.137046159998	-63.97605431999909
733	-22859.089884640005	-5968.930450720001	-16824.08082168	-66.07861224000226
734	-22871.26504504	-5949.1674528	-16850.22618552	-71.87140671999805
735	-22861.91237328	-5983.64209776	-16810.704885760002	-67.56538975999865
736	-22801.8049272	-5963.57916472	-16767.5103856	-70.71537687999808
737	-22830.25651752	-5954.22229512	-16809.9021644	-66.13205799999923
738	-22751.14500392	-5947.45369536	-16738.98273032	-64.70857823999904
739	-22736.772670320002	-5967.64713976	-16705.95158656	-63.17394400000194
740	-22867.84831208	-5959.92125544	-16840.260752000002	-67.666304639999
741	-22791.5564796	-5936.16673424	-16787.46044248	-67.92930287999843
742	-22813.81059328	-5959.663723760001	-16792.374006719998	-61.77286280000044
743	-22820.082875119995	-5938.139255200001	-16824.1523056	-57.791314319994854
744	-22809.793108799997	-5951.95326	-16790.84754408	-66.99230471999545
745	-22831.612168400003	-5925.71346448	-16844.98971912	-60.908984800003964
746	-22756.52350072	-5919.97614488	-16777.04027664	-59.50707919999695
747	-22941.68345472	-5987.9803028	-16873.54967912	-80.15347280000424
748	-22836.616703360003	-5954.277636239999	-16810.22822696	-72.11084016000314
749	-22816.82979592	-5923.0989098400005	-16818.707724400003	-75.02316167999379
750	-22868.248622080006	-5963.29221744	-16828.889398000003	-76.06700664000164
751	-22836.49965904	-5936.97238376	-16818.468611999997	-81.05866328000411
752	-22861.0399628	-5970.976537679999	-16824.43393784	-65.62948728000265
753	-22780.720626079998	-5935.51640312	-16779.085777919998	-66.11844503999964
754	-22783.55765616	-5967.51333592	-16748.62480104	-67.41951919999701
755	-22849.07277768	-5984.956442	-16798.81043232	-65.30590336000387
756	-22833.7211292	-5971.688584559999	-16795.65948232	-66.37306232000265
757	-22851.129215920002	-5954.390500400001	-16820.4617924	-76.27692311999999
758	-22886.289251359998	-5979.97396544	-16831.601966719998	-74.71331920000011
759	-22793.77735704	-5934.1312752799995	-16801.88996904	-57.75611271999878
760	-22810.665517840003	-5944.253781359999	-16808.22416224	-58.187574240004324
761	-22785.388573520002	-5924.24978328	-16800.34159176	-60.79719848000241
762	-22805.14623152	-5943.751160000001	-16796.4430584	-64.95201312000063
763	-22850.36206944	-5949.863674080001	-16844.2169268	-56.281468560002395
764	-22734.692761759998	-5919.0277096	-16762.65178984	-53.01326231999701
765	-22849.43831592	-5968.01894168	-16812.06424896	-69.35512528000254
766	-22782.0929692	-5964.73346968	-16750.38884528	-66.97065424000175
767	-22830.11493048	-5977.493723840001	-16786.19096328	-66.43024335999507
768	-22849.350455999996	-5971.10799104	-16809.866202159996	-68.3762628000004
769	-22812.04141472	-5959.1488179200005	-16789.83341488	-63.05918191999808
770	-22804.922681840002	-5959.93303528	-16771.163408319997	-73.8262382400062
771	-22842.195741680003	-5964.78526104	-16799.1064496	-78.30403104000288
772	-22885.4720748	-5966.5384676	-16847.858456479997	-71.07515072000388
