frame	complex	receptor	ligand	dG
148	-22730.32731112	-5890.920551119999	-16785.100812399996	-54.30594760000531
149	-22608.29909216	-5821.413628959999	-16737.97500064	-48.91046256000118
150	-22646.49830512	-5874.17959128	-16729.84370176	-42.47501207999812
151	-22664.542175920004	-5865.08095056	-16745.09333336	-54.36789200000203
152	-22714.97908944	-5907.4759288	-16751.251694640003	-56.25146599999789
153	-22689.35273016	-5854.933798159999	-16782.44089936	-51.97803263999958
154	-22723.65867856	-5854.34989016	-16820.64077248	-48.66801592000047
155	-22675.39815592	-5863.262647279999	-16767.6380352	-44.49747343999843
156	-22698.106746799996	-5899.9137899199995	-16750.595991600003	-47.59696527999404
157	-22703.343109280002	-5875.74164296	-16791.2148332	-36.38663312000426
158	-22647.23069272	-5847.549545360001	-16757.442986079997	-42.238161280001805
159	-22668.766252719997	-5868.38709824	-16760.30180376	-40.07735071999559
160	-22649.28187368	-5846.789430480001	-16739.70372008	-62.788723119996575
161	-22713.056976319996	-5875.895406799999	-16771.19878144	-65.96278807999624
162	-22672.4941028	-5844.345574800001	-16768.39938424	-59.749143759996514
163	-22689.209406560003	-5856.93753288	-16766.88083824	-65.39103544000318
164	-22691.08455232	-5862.6486849600005	-16769.191952880003	-59.24391447999733
165	-22705.694105680002	-5866.16744544	-16768.63351136	-70.89314888000081
166	-22724.564073280006	-5879.615047599999	-16776.50774968	-68.44127600000502
167	-22724.68392728	-5894.9443394400005	-16776.28911608	-53.450471759999346
168	-22682.76927456	-5879.051959519999	-16763.69449248	-40.02282256000035
169	-22664.01450024	-5849.225228	-16765.7306904	-49.05858183999953
170	-22684.45811032	-5906.443775199999	-16724.493532959998	-53.52080216000468
171	-22694.4225852	-5871.80287728	-16763.737123280003	-58.88258463999955
172	-22614.8322916	-5830.85896584	-16715.0976144	-68.87571136000042
173	-22662.71926024	-5877.72490936	-16729.17677192	-55.81757895999908
174	-22639.341737119998	-5822.6811704	-16756.05766336	-60.60290335999889
175	-22683.874683520004	-5864.002224960001	-16755.44106928	-64.4313892800019
176	-22669.116336960004	-5844.02388648	-16765.220889919998	-59.87156056000458
177	-22684.173910319998	-5865.405363759999	-16760.33520536	-58.43334120000145
178	-22728.696225440002	-5858.08291408	-16790.89572016	-79.71759120000206
179	-22639.67446696	-5849.502646079999	-16717.2695676	-72.90225328000088
180	-22656.32117784	-5874.67474192	-16733.5611344	-48.08530152000094
181	-22660.23038184	-5898.366558	-16723.276518320003	-38.58730551999906
182	-22711.48824744	-5898.474554560001	-16780.52332968	-32.49036319999868
183	-22627.137434480002	-5884.63754624	-16711.40194856	-31.097939680003037
184	-22621.784498240002	-5854.163122479999	-16717.11827232	-50.50310344000172
185	-22628.609945840006	-5905.7644327200005	-16676.09232424	-46.753188880007656
186	-22687.36270704	-5895.93811888	-16745.06196656	-46.36262160000115
187	-22620.305519039997	-5862.53361864	-16714.7078124	-43.064087999995536
188	-22649.06040104	-5877.4737927999995	-16723.48957792	-48.09703031999743
189	-22577.294658400002	-5854.60985144	-16676.454185680002	-46.23062127999947
190	-22593.427101520003	-5858.356734880001	-16686.51406224	-48.556304400000954
191	-22582.31998944	-5887.81020304	-16634.74132656	-59.76845983999738
192	-22720.412666640004	-5897.9851808	-16767.4221924	-55.00529344000097
193	-22577.041937119997	-5840.60185344	-16685.4957576	-50.944326079996245
194	-22545.961029280003	-5850.167102320001	-16664.1040092	-31.689917760002572
195	-22651.139999439998	-5856.0499508	-16748.44332768	-46.646720959997765
196	-22637.733765760004	-5834.9089586400005	-16760.7231176	-42.101689520004584
197	-22619.369485120005	-5861.72328928	-16717.98982744	-39.656368400002975
198	-22650.799073920003	-5880.3154548	-16730.81811288	-39.66550624000229
199	-22572.22199832	-5833.05784168	-16688.251369200003	-50.912787439996464
200	-22690.818683440004	-5864.8684364	-16777.58528816	-48.36495888000354
201	-22701.771776	-5880.45407336	-16773.452649759998	-47.86505288000262
202	-22643.3243708	-5860.40469536	-16729.33147256	-53.58820288000061
203	-22662.02424544	-5872.89556408	-16737.40255528	-51.7261260799969
204	-22646.361375120003	-5842.4176890399995	-16749.49886008	-54.44482600000629
205	-22627.140516800002	-5862.25466536	-16723.68210744	-41.20374400000219
206	-22572.750445359998	-5865.70472064	-16664.46861408	-42.577110639995226
207	-22623.532674480004	-5861.483814720001	-16718.33540312	-43.71345664000546
208	-22666.563865040003	-5869.34376872	-16746.78791576	-50.43218056000114
209	-22613.62308448	-5848.52388864	-16717.01138904	-48.087806800002
210	-22578.47488864	-5872.993989279999	-16660.532251919998	-44.9486474400037
211	-22652.23979464	-5854.16808632	-16749.79335344	-48.278354879999824
212	-22600.30192784	-5863.08676808	-16679.80712656	-57.40803319999759
213	-22652.9674996	-5863.9983588800005	-16740.62973992	-48.33940079999957
214	-22640.8329212	-5857.7791152	-16736.15266288	-46.90114312000151
215	-22628.7728632	-5888.361849840001	-16695.37134808	-45.03966527999728
216	-22626.89545344	-5849.8685876	-16724.55073792	-52.47612792000291
217	-22744.50243168	-5892.0307448	-16797.484116	-54.98757088000275
218	-22700.86922336	-5871.70604712	-16765.30474784	-63.85842839999896
219	-22674.717226319997	-5867.75429472	-16749.7264968	-57.23643479999737
220	-22644.74956472	-5895.558232080001	-16699.13297328	-50.058359359998576
221	-22777.030065119994	-5902.55575296	-16826.56288808	-47.911424079993594
222	-22600.40640048	-5862.040206080001	-16684.457371999997	-53.908822400000645
223	-22626.485833839997	-5862.976530479999	-16716.47941376	-47.02988959999857
224	-22607.277738239998	-5884.90217264	-16677.847737520002	-44.52782807999756
225	-22701.079169039996	-5872.5140876	-16770.74625984	-57.81882159999441
226	-22677.78777768	-5858.3019196	-16762.61397568	-56.871882400002505
227	-22651.21278608	-5833.32710368	-16759.757869359997	-58.127813040002366
228	-22624.84350968	-5847.3077188	-16714.89497336	-62.64081752000129
229	-22665.474570640003	-5866.5036337599995	-16747.380863680002	-51.590073200000916
230	-22724.28810472	-5862.3788080799995	-16801.720392	-60.18890463999924
231	-22641.94497344	-5858.95024344	-16731.24924176	-51.74548823999794
232	-22710.173902959996	-5874.33976064	-16782.973533200002	-52.86060911999448
233	-22665.816370959998	-5883.37619872	-16718.37913944	-64.06103280000025
234	-22689.8870144	-5878.59770456	-16758.07808192	-53.21122791999733
235	-22737.059022960002	-5904.77343152	-16785.48388992	-46.8017015200021
236	-22736.42835352	-5852.2155264	-16824.162651360002	-60.05017575999955
237	-22674.14220328	-5857.1566892	-16767.189260400002	-49.79625367999688
238	-22665.48319968	-5833.655151840001	-16783.226360880002	-48.60168695999528
239	-22661.73772832	-5878.11221512	-16722.612151679998	-61.013361520002945
240	-22707.56985872	-5890.00043712	-16765.08989	-52.479531599998154
241	-22669.864332799996	-5857.2278512	-16768.56321	-44.07327159999477
242	-22597.395890320004	-5867.16538976	-16685.4234732	-44.807027360002394
243	-22661.27744416	-5870.437183759999	-16744.833574	-46.006686400000035
244	-22740.76264016	-5889.1191988	-16803.46846568	-48.17497568000181
245	-22750.6295136	-5883.92096472	-16811.647422000002	-55.06112687999848
246	-22692.371490560003	-5835.09375544	-16798.03107976	-59.24665536000248
247	-22621.24084664	-5844.50901544	-16714.29718208	-62.43464911999763
248	-22622.240668000002	-5877.814976240001	-16690.73608536	-53.68960639999932
249	-22620.75497856	-5876.686127999999	-16695.699477280003	-48.36937327999476
250	-22675.03100968	-5878.745308160001	-16746.45882928	-49.82687223999892
251	-22721.92843688	-5884.9542208	-16787.6618076	-49.31240848000016
252	-22696.233468159997	-5870.47273744	-16765.9375612	-59.823169519997464
253	-22695.583863760003	-5863.0035044	-16769.79249712	-62.78786224000214
254	-22756.020680240003	-5896.2328176	-16800.7361272	-59.0517354399999
255	-22752.80962096	-5853.9372539999995	-16846.485408400004	-52.386958559996856
256	-22701.287698639997	-5866.52673368	-16780.362505840003	-54.398459119995096
257	-22723.893122239995	-5879.9259828799995	-16797.82996536	-46.137173999995866
258	-22727.229709119998	-5846.89983968	-16821.7258308	-58.60403864000182
259	-22702.433303679998	-5860.7356308	-16779.008798879997	-62.688874000003125
260	-22706.89415248	-5854.13414304	-16792.61262784	-60.14738159999979
261	-22710.221008880002	-5850.381472	-16797.97890944	-61.860627440000826
262	-22588.0473308	-5828.58622904	-16698.58526424	-60.87583752000137
263	-22679.28597128	-5861.28118336	-16754.9382196	-63.06656831999862
264	-22732.262265200003	-5867.73852432	-16799.922306160002	-64.60143471999982
265	-22798.56407248	-5852.343009759999	-16873.177464959997	-73.04359776000274
266	-22709.91503096	-5883.911152	-16783.81034624	-42.1935327200008
267	-22743.8202072	-5865.3371228000005	-16814.38830136	-64.09478304000004
268	-22693.24657704	-5868.7685463200005	-16766.63633128	-57.84169944000314
269	-22751.02631464	-5876.508134799999	-16815.94133424	-58.576845600000524
270	-22704.4504612	-5874.24631192	-16771.162848	-59.04130127999815
271	-22673.156944640003	-5861.461887920001	-16768.84632824	-42.84872848000305
272	-22686.68364656	-5880.757691760001	-16753.619810879998	-52.30614391999916
273	-22738.421173680003	-5859.1969848	-16827.80611776	-51.41807112000242
274	-22698.43715592	-5861.418714719999	-16781.88600144	-55.132439760000125
275	-22716.47209944	-5849.9951806399995	-16820.63593488	-45.840983920003055
276	-22676.128740160002	-5900.66806512	-16722.139466880002	-53.321208159999514
277	-22696.41544752	-5837.27389992	-16803.4902268	-55.65132079999967
278	-22683.257923200003	-5870.628219519999	-16764.230928639998	-48.39877504000469
279	-22712.431103600004	-5884.21926344	-16761.941793039998	-66.27004712000416
280	-22692.111633520002	-5862.52796792	-16788.70162344	-40.88204216000304
281	-22753.4841156	-5881.765850719999	-16818.06746768	-53.65079719999994
282	-22726.43381792	-5865.2806896	-16806.43703344	-54.7160948799974
283	-22702.52652256	-5856.618802160001	-16787.4273164	-58.48040399999809
284	-22730.32463888	-5856.3691896	-16817.43395648	-56.52149280000231
285	-22661.71643888	-5861.291166479999	-16738.31937184	-62.10590056000365
286	-22684.879483440003	-5861.757688479999	-16765.25141784	-57.87037712000165
287	-22727.374372960003	-5838.1142308	-16827.3927464	-61.867395760004
288	-22737.494262959997	-5857.330752	-16825.216051280004	-54.94745967999188
289	-22704.316047199998	-5883.28476296	-16761.68286	-59.34842423999726
