time	total_energy	polar_energy
885	-0.2621587423999997	3.699924
886	-0.3040257743999999	2.355456
887	-0.5193130335999998	5.147664
888	-0.16540399999999966	4.284284
889	-0.3396543928	3.404874
890	-0.27930315119999904	5.069154
891	-0.32460001199999977	2.865838
892	-0.3909004376000008	4.632332
893	-0.3563496647999996	4.866602
894	-0.12007600000000007	3.291884
895	-1.1485405999999996	7.454676
896	-1.2077031063999994	4.983348
897	-0.42173797599999985	5.897586
898	-0.11617600000000028	2.80551
899	-0.18684424400000021	3.440174
900	-0.2053062936000004	3.1355
901	-0.5028112767999999	4.22991
902	-0.6082705112	4.101928
903	-0.5501263063999993	4.229758
904	-0.6706711632000003	3.389948
905	-0.24870871199999992	2.58231
906	-0.45118794480000013	3.32897
907	-0.43099275359999994	1.863124
908	-0.13672839199999992	3.505098
909	-0.2964674335999997	3.883146
910	-0.20184197519999963	3.650526
911	-0.30685373840000046	4.182836
912	-0.1922579287999998	4.025478
913	-0.2762109295999996	2.346452
914	-0.43468169759999975	3.25046
915	-1.724567076	7.214506
916	-0.18093631680000008	0.914788
917	-0.3986862047999999	2.305898
918	-0.6412616175999999	2.938348
919	-1.3852558832	5.650454
920	-0.5562284976000006	4.543492
921	-0.6561811952	4.015962
922	-0.2668741431999998	2.772032
923	-0.4663276143999999	3.594498
924	-0.16399721279999985	2.741112
925	-0.22849079999999966	4.777382
926	-0.3457477568000001	2.288572
927	-0.1707076352	2.282954
928	-0.3767178608	3.253882
929	-0.3613236072	4.024734
930	-0.4315500431999999	1.773254
931	-0.25928567680000003	1.490554
932	-0.17260621999999995	0.266442
933	-0.6717235776000006	4.194678
934	-0.8292780767999989	4.447656
935	-0.4453375031999998	2.570396
936	-0.2180270032000001	1.844546
937	-2.5492430759999998	1.837532
938	-1.5332024847999999	0.03534
939	-2.2527538671999996	7.938692
940	-0.7597675879999992	8.432446
941	-1.0276733336000006	7.046786
942	-1.4466954511999992	7.319382
943	-0.49231488480000024	6.757332
944	-0.9137021311999998	2.369828
945	-0.9352695224	7.723012
946	-0.23755926239999925	4.281456
947	-0.421762976	5.47562
948	-0.33942970080000057	4.819736
949	-0.19873999999999992	3.585662
950	-0.3336042368000002	7.458646
951	-0.4014840495999997	5.209492
952	-0.29117262720000026	4.650184
953	-0.5181132248000003	6.010116
954	-0.1880879999999996	3.334874
955	-0.25269741439999993	4.765386
956	-0.20919000000000043	4.934094
957	-0.39368465200000013	5.58483
958	-0.1927159999999999	5.364506
959	-0.16257741040000023	3.229014
960	-0.25873708399999995	3.379454
961	-0.11329199999999995	2.80492
962	-0.1994571544000002	2.420464
963	-0.21559939280000007	2.929166
964	-0.11487400000000003	0.778778
965	-0.19125611039999948	3.31774
966	-0.7301153752	4.74463
967	-0.2678277672	1.583336
968	-0.1982916879999998	4.876442
969	-0.5093306128000004	4.184206
970	-1.1988785848	4.975828
971	-0.482970923999999	4.475012
972	-0.16684165519999977	2.040074
973	-0.3408915231999997	3.754508
974	-0.3079449080000001	0.8003
975	-0.5536232448	2.637306
976	-0.12221599999999988	2.165374
977	-0.21534349359999985	2.596182
978	-0.23254602239999994	2.578072
979	-0.4226656159999996	2.575362
980	-0.38434604080000007	2.766012
981	-0.5586141992	2.729072
982	-0.31375905439999985	3.021106
983	-0.40611581519999995	2.062952
984	-0.1306940000000001	2.91838
985	-0.14202800000000027	2.674584
986	-0.2555090135999998	4.040232
987	-0.2770393064000001	3.103228
988	-0.11024304799999957	3.211936
989	-0.24024053919999996	4.24711
990	-0.09048600000000029	2.219836
991	-0.25019879199999917	4.73446
992	-0.3212738032000002	5.1809
993	-0.6475071352000004	5.556584
994	-0.42182987519999987	3.083438
995	-1.0561839295999993	4.743056
996	-1.3088827568000005	4.894604
997	-0.6805859440000004	4.108404
998	-0.5437336824000002	3.230064
999	-0.3167856136000002	3.113622
1000	-0.9249179896000002	5.668352
1001	-1.2732833656000002	5.908588
1002	-0.39469560400000026	2.576024
1003	-0.9521073480000003	5.568416
1004	-0.29541140880000005	4.347978
1005	-0.31098174960000036	4.095476
1006	-0.1382439999999998	2.773652
1007	-0.29912866560000034	3.685946
1008	-0.41409334559999966	3.381116
1009	-0.4558552767999998	2.943488
1010	-0.9488429671999996	3.876768
1011	-0.9710528856	4.670226
1012	-0.6722344711999995	3.837038
1013	-0.5991242088000004	3.702914
1014	-0.5706247152000004	2.731668
1015	-0.7257438904000001	2.87448
1016	-0.44281139599999997	3.043742
1017	-0.7890601832000003	3.002356
1018	-0.6713850503999994	3.901044
1019	-0.5285637960000003	2.572402
1020	-0.40398897600000006	3.279108
1021	-0.5066552504000001	3.027756
1022	-0.6095559095999996	3.77325
1023	-0.5081323000000002	3.278628
1024	-0.166976	4.106786
1025	-0.3100673559999989	5.345722
1026	-0.5469747688000004	4.07841
1027	-0.5576002960000009	4.168804
1028	-0.23706971040000008	4.436064
1029	-0.2257758695999999	4.604968
1030	-0.1790003959999997	3.918532
1031	-0.3038199424000003	3.783796
