time	total_energy	polar_energy
712	-21.3650739896	79.272908
713	-23.4196818344	73.193386
714	-24.01316235919999	76.59444
715	-6.079703345600006	61.736116
716	-16.0953204008	77.348544
717	-13.806442571199996	86.86037
718	-14.99831281759999	82.752868
719	-15.319054365599992	85.932134
720	-13.401763001599996	76.389786
721	-16.0712496192	83.186164
722	-15.838350050399997	84.405594
723	-14.47377119279999	86.066804
724	-10.165251174399993	81.237014
725	-14.3736927224	84.038968
726	-15.568672457599993	82.382524
727	-14.778067346400002	86.263062
728	-15.3769906896	84.674176
729	-13.010564916800003	79.930842
730	-13.206180566400004	80.639146
731	-13.429580960800003	80.512798
732	-15.340938878399992	82.880542
733	-16.071988971200007	84.962032
734	-14.641144250399996	83.698074
735	-13.962485787999999	80.636916
736	-13.509576020000011	80.565964
737	-16.16066426000001	91.971132
738	-13.890105981600001	84.960252
739	-14.428436160000004	84.790572
740	-14.300885302400001	84.96005
741	-12.628942774399992	79.34098
742	-13.603304792000005	85.010352
743	-15.166936650400004	91.381718
744	-14.045778349600004	89.079604
745	-9.769107036000008	77.695904
746	-9.391454610399993	77.593208
747	-12.878078340000016	84.666986
748	-13.507800004000007	85.078014
749	-21.257988000000005	96.136382
750	-14.682154246400003	86.17895
751	-15.320338416800006	81.996904
752	-14.785049950399998	84.46926
753	-15.552911815200005	86.023826
754	-15.392563908000001	85.370836
755	-14.466419897600005	82.147438
756	-12.501821000000003	82.986184
757	-15.558452988000004	81.994062
758	-12.496932183999991	88.121692
759	-14.001344681600003	92.686082
760	-11.848455815999996	84.14514
761	-14.072575197600003	90.160296
762	-13.287496389599992	91.021776
763	-14.279401420800014	93.198736
764	-12.878690932799994	85.463794
765	-9.234677853600001	79.667282
766	-10.2311541312	80.993094
767	-11.389108204800007	77.780104
768	-8.805498214400012	79.812022
769	-15.2581380552	85.189552
770	-12.442191579200014	81.40973
771	-16.208997185600005	79.81711
772	-10.413916281600006	76.430748
773	-10.236642918399987	80.236906
774	-11.151801583200005	83.54025
775	-10.982145180000003	79.888772
776	-14.5776465504	83.593986
777	-10.592635020000014	77.86147
778	-12.716298007199992	84.148444
779	-13.933925514399998	87.839686
780	-13.530001340000013	84.032018
781	-13.990926808799989	85.260446
782	-10.641609379999997	80.616538
783	-15.80044799600001	92.854412
784	-14.292727392799996	81.304048
785	-10.884852944799992	83.235256
786	-14.020824975200016	86.65905
787	-14.608731155200005	79.79395
788	-15.76718761679999	83.779148
789	-14.460096956000012	82.542328
790	-8.330612802399992	76.294258
791	-12.918436013600004	86.649466
792	-12.080433943999996	87.12717
793	-12.191407079999994	86.413358
794	-14.467677677599994	88.58983
795	-11.6135336536	83.461858
796	-13.425467944800001	93.647736
797	-9.098945450399993	80.88227
798	-17.309811943199993	96.346154
799	-19.77790939599999	97.200004
800	-15.1806276272	88.812966
801	-17.434042974399993	83.74736
802	-19.756702558399997	81.328802
803	-20.35746031680001	86.912714
804	-18.288026412000008	88.135016
805	-23.201076206399982	85.632968
806	-12.348604665600003	82.07323
807	-10.084246870399992	76.846238
808	-11.174904859999991	85.903726
809	-13.462548684000005	78.344616
810	-11.324431993599992	80.981452
811	-14.076440651999997	86.506408
812	-16.469188230400015	86.593454
813	-17.620751230399996	89.148148
814	-16.240108584000005	94.108398
815	-10.379974723999991	82.047178
816	-10.923324479200005	80.631182
817	-14.173627042400003	85.210144
818	-15.75353390799999	86.805148
819	-10.90933818160001	78.619618
820	-8.628040201600008	76.430774
821	-16.467196113599996	79.570678
822	-17.0636582056	82.375438
823	-12.539818235200004	80.17499
824	-12.474458701600007	85.794024
825	-12.536583225599996	88.558842
826	-11.056646389599997	85.886878
827	-11.838832993600002	87.026954
828	-14.178588493600001	86.420382
829	-11.788408335199993	87.10289
830	-11.944592636799998	87.22991
831	-12.674674688000007	87.520696
832	-11.76203657439999	85.902364
833	-12.9275383456	88.706762
834	-10.469310382400014	83.92114
835	-12.99326601599999	91.877514
836	-10.239160169599993	83.232884
837	-11.502800811199982	89.340078
838	-15.596246027999992	94.966904
839	-14.735679519999985	93.074706
840	-12.319024161600009	86.901916
841	-14.5296836944	90.785438
842	-12.657166284799997	86.238832
843	-14.980448291199998	84.313028
844	-11.013895735999998	81.274062
845	-15.501177896800002	83.798812
846	-15.459428293600006	89.744354
847	-16.00488796799999	84.503532
848	-13.126009054399999	83.61175
849	-14.425503385599994	85.782628
850	-14.865665806400003	80.518674
851	-6.0748806656000065	68.921364
852	-16.2801194584	94.417636
853	-9.472182318399998	84.550646
854	-15.956933649600014	86.624344
855	-16.835210119200003	91.218184
856	-17.20839312	95.473204
857	-10.64569937759999	84.303194
858	-16.332014301600005	90.583868
859	-16.770140815199998	93.042342
860	-14.962191981599997	82.888366
861	-15.552727928000007	80.002966
862	-14.626384331200008	80.646108
863	-19.955721769600004	77.732462
864	-12.014494795199997	79.284806
865	-8.078864212000003	77.66472
866	-11.31227969519999	81.020492
867	-12.154607610400014	79.93641
868	-13.0641962624	82.062658
869	-12.610823926400009	80.01031
870	-15.802777871999995	81.111454
871	-6.006910623999996	71.11875
872	-6.936249917600013	72.71543
873	-16.650883986399993	83.372138
874	-10.668830679200003	72.239522
875	-16.043475366399996	80.637428
876	-14.445351551999998	82.780562
877	-16.893453755199985	79.687076
878	-16.17533413200001	80.089362
879	-8.921774024799996	64.950166
880	-16.658151840800002	80.324398
881	-15.208237965600013	84.947848
882	-15.380901415999993	84.640298
883	-15.392422223199992	85.521476
884	-12.813224723999994	81.699434
885	-15.329528796000002	84.70487
886	-15.310560547999998	86.050416
887	-14.041685907999986	83.516394
888	-14.183806007200012	83.32954
889	-14.329918083999992	85.210068
890	-14.963823056800013	83.197576
891	-15.416606287199993	83.609358
892	-9.391744870399993	63.057996
893	-17.147225182400003	81.82073
894	-20.347654363200007	76.39407
895	-15.8530063576	86.273454
