time	total_energy	polar_energy
1024	-27.7301113184	71.633452
1025	-23.480480783999987	73.197484
1026	-25.5295794384	73.833944
1027	-20.535159903199997	74.37605
1028	-18.673405971199998	74.950656
1029	-23.977299303999995	71.206688
1030	-25.33180852000001	75.89025
1031	-24.650731700799998	74.024662
1032	-21.665261884800003	79.624836
1033	-28.397614947200005	74.688204
1034	-29.30443815760001	70.443542
1035	-23.650950760000008	75.640864
1036	-23.232881914399997	76.555226
1037	-26.728330895999996	70.330662
1038	-25.860021241599995	74.698474
1039	-27.948010610399997	72.835534
1040	-28.739458483200004	72.115726
1041	-22.790991806399997	73.277932
1042	-24.717413263999987	74.0459
1043	-24.308561639200008	72.982732
1044	-23.897105191199998	71.979352
1045	-23.711021318400007	72.802398
1046	-20.588909516799998	70.664516
1047	-23.8178444088	76.4993
1048	-23.854519448	71.611684
1049	-21.649113375200002	73.535338
1050	-28.58841921439999	70.386774
1051	-24.207401504800004	74.288946
1052	-22.504966396799997	74.275648
1053	-27.001911961600005	72.557398
1054	-22.6815034128	75.96559
1055	-27.520269248800002	72.21072
1056	-27.910001007200016	71.719652
1057	-26.060744952800007	71.508962
1058	-24.669070451999993	73.029666
1059	-23.92525547200001	73.6908
1060	-23.523879436799994	76.678922
1061	-22.189349559999997	75.455362
1062	-20.282706659200006	73.123824
1063	-19.773615148799998	75.184726
1064	-27.803932963199994	71.709798
1065	-25.564278744800003	75.686656
1066	-24.68177099920001	74.318472
1067	-26.866624339999998	74.970016
1068	-23.667936610399998	75.031628
1069	-24.92012349360001	73.880382
1070	-18.40729963759999	73.390894
1071	-22.7712784824	73.593564
1072	-23.387591129599997	78.237372
1073	-19.0548217992	74.917056
1074	-21.96013157600001	78.125284
1075	-27.057208135200007	71.825024
1076	-21.832227555999996	74.08282
1077	-19.740934832799994	73.441996
1078	-22.989226355200003	75.528778
1079	-25.5173238736	73.369366
1080	-23.405141608000005	69.13041
1081	-26.310645236000006	66.749736
1082	-24.572567028799998	75.116778
1083	-21.5375457384	75.40439
1084	-28.592851896	72.511544
1085	-26.212896861599994	74.368078
1086	-29.93800275040001	74.870688
1087	-22.646722249600003	79.747446
1088	-20.2734927944	76.174346
1089	-21.25149188799999	74.675212
1090	-22.408237106399994	73.551208
1091	-24.617195676799994	72.332998
1092	-22.5424166464	76.563238
1093	-24.41540828160001	74.512078
1094	-21.572040328	78.000274
1095	-19.2577983328	69.835082
1096	-20.83960700879999	71.94249
1097	-24.1558784016	73.37189
1098	-26.6941196816	72.506818
1099	-23.4184402272	70.669332
1100	-22.177910776799997	75.32668
1101	-26.578850437600018	73.772382
1102	-22.755906449599998	69.155284
1103	-25.7424341408	74.956962
1104	-23.586022356000008	74.36962
1105	-28.37920665680002	72.433084
1106	-21.499221320000004	73.627906
1107	-23.861800730400006	73.566928
1108	-24.8113984312	71.884832
1109	-26.24436124640001	72.892794
1110	-22.666653150400002	70.666138
1111	-23.909558931200003	73.590314
1112	-21.95303187600001	72.476804
1113	-22.804294564000013	74.339028
1114	-20.465748132799995	77.27759
1115	-18.45507572160001	69.92244
1116	-26.228314408799996	71.855056
1117	-20.339087816800014	74.844674
1118	-25.307076542400004	75.754824
1119	-23.28226875279999	71.922612
1120	-23.939292018399996	72.01352
1121	-17.624807992800005	73.544044
1122	-26.517937822400008	74.153928
1123	-17.62122388640001	75.058714
1124	-22.758192613599995	71.192524
1125	-25.0642121952	75.160712
1126	-23.47843069199999	76.623926
1127	-25.07026675359999	73.530214
1128	-23.9010936704	74.907668
1129	-23.610278473599998	72.44856
1130	-22.4559788592	74.712588
1131	-26.267778553600007	68.98995
1132	-26.6198318744	71.42477
1133	-27.56239759119999	69.39803
1134	-27.562556225600012	70.262678
1135	-23.697336903200018	74.030262
1136	-26.47129669520001	70.564202
1137	-22.822216238400017	77.824846
1138	-23.58839669279999	71.50338
1139	-20.490655466400007	73.038438
1140	-23.616532532	71.179884
1141	-25.463928945599996	73.338048
1142	-18.138297516	76.342886
1143	-17.451016651199993	74.87822
1144	-27.160961316799984	73.5588
1145	-21.163790149600008	75.439596
1146	-25.161748747200008	73.425378
1147	-15.474459444799992	67.767568
1148	-23.089204892799994	75.169186
1149	-21.222460232799996	77.062532
