,complex,receptor,ligand,delta
168,-23850.00435984,-6970.0627944,-16845.33413456,-34.60743088000163
169,-23918.849491840003,-6965.812003760001,-16921.07464488,-31.96284320000268
170,-23892.386699439998,-7035.155287119999,-16826.850730320002,-30.38068199999543
171,-24054.08455384,-7041.2379452,-16985.374565680002,-27.47204295999836
172,-23968.174412480003,-7058.68945352,-16867.29728016,-42.18767880000087
173,-23960.78867984,-7037.956221039999,-16880.197002,-42.63545679999879
174,-23848.068350319998,-7030.6303688,-16773.92980168,-43.508179839998775
175,-23909.640280960004,-7024.37700384,-16843.645554479997,-41.61772264000683
176,-23880.41865472,-6987.601057679999,-16850.8844592,-41.93313784000202
177,-23957.12202016,-7042.045175200001,-16881.717735519996,-33.35910944000352
178,-23884.186145280004,-7010.85540328,-16841.871256000002,-31.45948600000338
179,-23873.12257536,-6982.81698008,-16856.336723919998,-33.968871360004414
180,-23971.8544868,-7007.46906064,-16921.69540592,-42.690020239999285
181,-23977.11782104,-7005.253184079999,-16933.28685096,-38.577785999998014
182,-23946.887278640002,-6994.34115064,-16916.4047828,-36.141345200001524
183,-23923.199139760003,-6950.8880556799995,-16934.8925744,-37.4185096800029
184,-23943.725509199998,-6966.77824112,-16940.63986336,-36.307404719998885
185,-23903.3602088,-7027.64432216,-16839.812821199997,-35.90306544000123
186,-23892.553248959997,-7015.2456999999995,-16838.6325424,-38.67500655999902
187,-23951.21890888,-6986.018769040001,-16917.93301696,-47.26712287999908
188,-23973.80028088,-6998.323193599999,-16928.950695839998,-46.52639144000568
189,-23950.80336184,-7014.26079136,-16898.170930880002,-38.37163959999816
190,-23982.095625600003,-7043.305818080001,-16909.88359648,-28.906211040004564
191,-23946.256494000005,-7003.487019679999,-16909.070334160002,-33.69914016000257
192,-23943.7337068,-7023.275842079999,-16890.04936944,-30.40849528000399
193,-23880.59713008,-6978.69412184,-16865.19341,-36.70959824000238
194,-23958.61372976,-7013.664195039999,-16914.128169680003,-30.821365039999364
195,-23976.033177920002,-7049.6925036,-16894.22242256,-32.11825176000275
196,-24012.302057439996,-7082.708024320001,-16910.660530160003,-18.933502959993348
197,-23978.51507864,-7038.46264824,-16915.7022876,-24.35014279999814
198,-24009.32281408,-7051.263247839999,-16936.94826112,-21.111305120000907
199,-23975.60925568,-7063.56214992,-16879.73736728,-32.309738480002125
200,-23993.326218240003,-7050.281324959999,-16917.95858784,-25.086305440003343
201,-23973.1521744,-7038.60299848,-16905.8312796,-28.717896319998545
202,-24007.54097216,-7068.46797784,-16907.82696952,-31.246024800002488
203,-23917.96759832,-7034.97408968,-16850.66842816,-32.325080480000906
204,-23943.971726240005,-7043.473227119999,-16857.67345152,-42.825047600006656
205,-23928.27302008,-7001.4668874399995,-16889.010911600002,-37.79522103999625
206,-23899.828119759997,-7022.82838064,-16839.570128800002,-37.429610319995845
207,-23967.243372240002,-7042.193639440001,-16877.21837472,-47.831358080002246
208,-23966.30712928,-7010.16695216,-16909.30913088,-46.83104624000407
209,-23963.78423016,-7038.19788344,-16889.2802868,-36.306059919999825
210,-23912.280052399998,-7021.6705084800005,-16858.11332712,-32.49621679999473
211,-23835.22659152,-7000.23054704,-16801.72287904,-33.27316544000132
212,-23934.321728400002,-7033.257770239999,-16858.09609448,-42.967863680005394
213,-23908.3917104,-6979.00788328,-16885.332759920002,-44.051067199998215
214,-23889.709680959997,-7021.384766160001,-16823.83875912,-44.486155679995136
215,-23918.9605624,-7013.0380618399995,-16875.27294064,-30.649559920002503
216,-23901.71737832,-6992.77056608,-16874.7709132,-34.17589904000124
217,-23910.22523896,-7034.10600824,-16846.26720968,-29.852021039998363
