,complex,receptor,ligand,delta
197,-24090.73613656,-7073.503708879999,-16965.2121864,-52.020241280002665
198,-24154.3083052,-7113.069168720001,-16994.529804719998,-46.70933176000108
199,-24029.45424368,-7079.921243520001,-16891.537917679998,-57.99508247999984
200,-24091.26021224,-7097.8412652,-16928.520212,-64.89873503999843
201,-24112.35655872,-7081.47541048,-16983.91971536,-46.96143287999803
202,-24090.049313760002,-7099.6654988,-16938.9441432,-51.439671760002966
203,-24136.66830592,-7097.3120052,-16988.72985992,-50.62644079999882
204,-24170.19501304,-7088.22864944,-17028.56923096,-53.397132639998745
205,-24105.6053212,-7083.009988400001,-16975.11808904,-47.47724376000042
206,-24064.481074639996,-7139.725585680001,-16871.667500479998,-53.087988479997875
207,-23983.966521520004,-7032.15355312,-16894.996542959998,-56.81642544000715
208,-24036.475634399998,-7087.9793044,-16893.5873012,-54.90902879999703
209,-24157.401619279997,-7111.40704872,-16987.63858176,-58.35598879999816
210,-24041.02427992,-7052.74805224,-16939.1776884,-49.098539279999386
211,-24068.51324832,-7095.86419104,-16918.82593968,-53.82311760000084
212,-24035.59882464,-7085.96814096,-16909.65516952,-39.97551416000351
213,-24094.146164959995,-7091.198000239999,-16963.316849920004,-39.63131479999356
214,-24036.818481119997,-7056.54801352,-16941.90174432,-38.36872328000027
215,-24087.326849279998,-7099.19614008,-16941.1833088,-46.94740040000033
216,-24079.81682776,-7090.645217439999,-16941.3499496,-47.82166072000109
217,-24047.25611592,-7066.9756624,-16934.160937599998,-46.11951592000332
218,-24032.505863439997,-7070.448736719999,-16926.30884936,-35.74827735999861
219,-24107.750524080002,-7110.606409440001,-16954.53966192,-42.604452719999244
220,-23964.151309359997,-7068.421583280001,-16851.95363224,-43.776093839995156
221,-24073.794359120006,-7071.6262158399995,-16959.25144968,-42.91669360000742
222,-24029.4725604,-7031.201157199999,-16954.300355279996,-43.97104792000391
223,-23999.65612648,-7069.36256224,-16885.08536608,-45.20819816000221
224,-23954.51736064,-7057.58775792,-16861.39314984,-35.53645287999825
225,-23967.18787144,-7060.817787679999,-16857.36444352,-49.0056402400005
226,-23933.14409488,-7039.6507520000005,-16844.651329279997,-48.84201360000225
227,-23926.555915520003,-7068.781358480001,-16814.58327576,-43.19128128000011
228,-23946.79282992,-7060.68246448,-16858.03542576,-28.07493967999835
229,-23963.385924799997,-7073.856587679999,-16861.000724319998,-28.5286128000007
230,-23966.27120328,-7077.02055256,-16849.46538048,-39.78527024000141
231,-24065.560034160004,-7102.11897184,-16926.409496400003,-37.03156592000232
232,-24106.065841440002,-7069.185984000001,-16988.9783096,-47.90154784000333
233,-24098.927499999998,-7065.509289919999,-16984.644751199998,-48.77345888000127
234,-24060.083531040003,-7106.04559216,-16911.1829656,-42.854973280002014
235,-24159.07737928,-7099.459826720001,-17021.47315528,-38.144397279997065
236,-24117.858284640002,-7068.99047552,-17010.96076952,-37.90703960000246
237,-24123.13253624,-7119.325862080001,-16953.06772208,-50.73895207999885
238,-24075.38324656,-7109.55832816,-16918.9868584,-46.83805999999822
239,-24069.641263439997,-7074.77022808,-16956.25951144,-38.611523919997126
240,-24074.708889439997,-7067.68088336,-16969.140809200002,-37.88719687999401
241,-24022.280228480002,-7094.9204088,-16890.02713592,-37.33268375999978
242,-23948.661088,-7080.129205200001,-16825.03307264,-43.498810160002904
243,-24030.89494064,-7140.653016640001,-16846.92364376,-43.318280239996966
244,-23987.432497440004,-7094.532124480001,-16854.27525256,-38.62512040000365
245,-24000.14657408,-7083.236882080001,-16876.3817132,-40.52797880000071
246,-24052.313596160002,-7113.3222813600005,-16897.274123680003,-41.71719111999846
247,-24027.39258384,-7070.17883208,-16916.42443144,-40.789320320000115
248,-24083.581528640003,-7076.44733848,-16967.19550096,-39.938689200003864
249,-24001.210179120004,-7084.29918744,-16877.71776408,-39.19322760000432
250,-24002.398710160003,-7093.6371084,-16864.73335408,-44.028247680002096
251,-23982.04254344,-7089.93337752,-16846.89776056,-45.211405359998025
252,-24010.77280856,-7084.193803759999,-16880.7701552,-45.80884960000185
253,-24036.189707039997,-7083.5651223999985,-16915.97988776,-36.644696879997355
254,-23979.97520728,-7104.219734959999,-16835.15155376,-40.60391856000206
255,-24056.742846640005,-7109.01371712,-16899.680092,-48.049037520006095
256,-24000.830304400002,-7104.52122352,-16854.09226176,-42.216819119999855
257,-24006.202759519998,-7105.398674,-16864.230244399998,-36.57384112
258,-24027.26867424,-7093.46625856,-16891.945666239997,-41.856749440001295
259,-24054.733707279996,-7137.04869208,-16868.815177359997,-48.8698378400004
260,-24117.5450772,-7116.6092536,-16955.6924168,-45.24340680000023
261,-24044.909200000002,-7112.16251936,-16885.29634056,-47.450340080002206
262,-24090.5346932,-7121.584432320001,-16925.76095808,-43.18930279999768
263,-23916.38143168,-7078.06964448,-16803.69598464,-34.61580256000525
264,-23991.13045296,-7080.9923764,-16879.303993600002,-30.834082959994703
265,-24090.107310879997,-7123.379496320001,-16929.4694696,-37.258344959995156
266,-24090.3445304,-7110.077062079999,-16945.29301,-34.97445832000085
267,-24091.572208719994,-7133.3992944,-16929.54843088,-28.624483439994947
268,-24047.46792128,-7111.459565360001,-16904.29099952,-31.717356400000426
269,-24079.799078720003,-7144.1283025600005,-16910.031973920002,-25.638802239998768
270,-24096.262255759997,-7141.680031280001,-16924.972262,-29.609962479997193
271,-24135.737934719997,-7100.7162764,-17012.64159784,-22.380060479998065
272,-24133.35390368,-7099.20418112,-16996.2555072,-37.89421536000009
273,-24016.0597396,-7087.503647359999,-16903.63737856,-24.91871368000284
274,-23994.49146504,-7066.3932424800005,-16893.0917392,-35.00648335999722
275,-24070.12487368,-7104.3765415200005,-16934.764102800003,-30.9842293599977
276,-24069.657872320004,-7122.3123079199995,-16921.750234159997,-25.59533024000484
277,-24044.835600959996,-7121.802800560001,-16903.71211552,-19.320684879996406
278,-24028.156424719997,-7080.7044710400005,-16926.8306488,-20.621304879994568
279,-24112.68305808,-7134.631224559999,-16951.090262719998,-26.961570800005575
280,-24047.814687119997,-7082.31297984,-16936.39227536,-29.109431919994677
281,-23933.17921056,-7059.172842079999,-16844.3736212,-29.63274728000033
282,-24011.4484452,-7075.873790240001,-16907.240892640002,-28.333762319995003
283,-23950.57529224,-7066.0988134399995,-16844.82693192,-39.649546879998525
284,-23953.77215096,-7087.124127120001,-16839.313010560003,-27.33501327999693
285,-23903.6914916,-7055.335097359999,-16815.75597048,-32.6004237599991
