,complex,receptor,ligand,delta
181,-23976.539464,-7109.69246544,-16843.18438192,-23.662616640001943
182,-24046.64548064,-7103.44007592,-16912.343753359997,-30.861651360002725
183,-24058.318013919998,-7095.057613680001,-16930.72185048,-32.538549759996386
184,-24075.939074079997,-7090.01024792,-16955.098867200002,-30.829958959995565
185,-24055.721915600003,-7083.88025304,-16941.060399359998,-30.781263200005924
186,-23981.0002008,-7055.039086240001,-16894.069685199996,-31.891429360002803
187,-24090.31410472,-7119.335886239999,-16933.45461864,-37.523599840002134
188,-24057.634249759998,-7076.68460104,-16942.07765072,-38.87199799999871
189,-24067.186962320004,-7069.14399128,-16964.5722332,-33.47073784000531
190,-24043.177512559996,-7116.55172536,-16886.55081976,-40.07496743999582
191,-23987.405176319997,-7087.94504088,-16859.00237224,-40.45776319999641
192,-24022.64544496,-7078.9273999199995,-16908.90108232,-34.81696271999681
193,-24042.66066216,-7043.02938264,-16963.004051440003,-36.62722807999671
194,-23990.2610808,-7068.57205544,-16895.729266000002,-25.959759359997406
195,-24113.267428719995,-7081.67761416,-16992.25126968,-39.338544879992696
196,-24033.46662608,-7097.85479048,-16904.68525736,-30.9265782399998
197,-23959.362025920003,-7055.68178504,-16869.55984112,-34.12039976000233
198,-23985.6818652,-7073.034911039999,-16880.14820568,-32.49874848000036
199,-24033.979884559998,-7077.95440336,-16920.197481600004,-35.827999599994655
200,-24093.497132800003,-7116.34425424,-16950.21387264,-26.939005920001364
201,-24080.76063128,-7095.10891984,-16949.4874592,-36.16425223999977
202,-24026.141478640002,-7069.95613064,-16907.06064096,-49.12470704000225
203,-23945.17258184,-7070.5805406399995,-16844.88185904,-29.71018216000084
204,-23982.934541359995,-7015.382571040001,-16941.39171288,-26.160257439994894
205,-23923.93812632,-7030.563943759999,-16858.74944984,-34.624732719999884
206,-23984.098373759996,-7053.669347680001,-16901.565024639996,-28.86400144000072
207,-23954.12858512,-7067.345684479999,-16844.03801864,-42.74488200000269
208,-24009.95035672,-7040.70657024,-16932.28948792,-36.95429856000192
209,-23960.260588,-7034.18183896,-16883.998446319998,-42.08030272000178
210,-24055.95272928,-7109.19205384,-16903.64419576,-43.11647968000034
211,-24051.777401280004,-7067.45165432,-16947.470664480003,-36.85508248000042
212,-24043.27387264,-7110.35073568,-16886.09559624,-46.82754071999807
