,complex,receptor,ligand,delta
276,-23762.73560544,-6974.57977416,-16734.41906384,-53.73676744000113
277,-23868.66177576,-6987.99912712,-16835.89092568,-44.77172295999844
278,-23786.735665440003,-6956.75862336,-16782.80274464,-47.17429744000037
279,-23960.02980024,-6980.989360879999,-16923.6151092,-55.425330160003796
280,-23907.32966152,-6992.653911359999,-16861.103513680002,-53.572236480002175
281,-23848.942317279998,-6967.0565398399995,-16831.9631644,-49.922613039998396
282,-23871.43972144,-6966.789238959999,-16860.719662559997,-43.93081992000589
283,-23888.210404720005,-7002.8970110400005,-16833.078007840002,-52.23538584000198
284,-23870.657662719997,-6971.169510479999,-16845.839252480004,-53.6488997599954
285,-23846.4419952,-6967.154333999999,-16829.749666879998,-49.537994320002326
286,-23814.28163776,-6923.2651136,-16833.89394192,-57.12258223999743
287,-23859.56624968,-6964.900852479999,-16841.008965999998,-53.65643120000459
288,-23802.99346488,-6940.05117096,-16811.818121359996,-51.12417256000481
289,-23859.515294799996,-6965.457937519999,-16844.942542,-49.11481527999422
290,-23866.3165392,-6987.693645920001,-16839.71230976,-38.91058351999891
291,-23835.34113248,-7016.1622784,-16755.51046192,-63.66839216000153
292,-23875.89512296,-6999.532092560001,-16819.72935848,-56.63367191999714
293,-23920.342729199998,-7014.2669949599995,-16851.05519168,-55.02054255999974
294,-23786.24374312,-6966.1453276,-16768.043393519998,-52.0550220000041
295,-23811.04095984,-6995.38882664,-16764.114931199998,-51.53720200000316
296,-23840.60105424,-6975.02214208,-16813.2582472,-52.320664959999704
297,-23769.87537328,-6945.56860312,-16775.66996016,-48.63680999999997
298,-23766.90116912,-6978.0396875199995,-16726.5989636,-62.262517999999545
299,-23715.48552744,-6980.752573039999,-16688.58455784,-46.148396560001856
300,-23813.76195392,-6996.807800160001,-16759.530205040002,-57.42394871999568
301,-23838.65902992,-6991.10427432,-16785.62945152,-61.92530407999948
302,-23823.1193696,-6970.613209839999,-16799.956619040004,-52.549540719996
303,-23747.9144084,-6953.82470464,-16731.26638344,-62.823320319999766
304,-23908.18226992,-6997.6697696,-16862.20187432,-48.31062599999859
305,-23810.22167064,-6979.11382168,-16783.133839280003,-47.974009679997835
306,-23826.84072152,-6977.07795664,-16792.51786096,-57.24490392000007
307,-23706.6167708,-6927.647103280001,-16736.08344576,-42.8862217599999
308,-23786.393553679998,-6944.371541039999,-16803.1638644,-38.85814823999681
309,-23881.14160912,-6957.425643760001,-16877.82763968,-45.88832567999998
310,-23892.14456224,-6989.832123600001,-16853.21441624,-49.09802239999772
311,-23859.918450560002,-6989.70300368,-16807.838816879997,-62.37663000000612
312,-23916.2771148,-6999.24190464,-16855.64791776,-61.38729239999884
313,-23875.1997788,-6958.051192559999,-16864.34452928,-52.80405696000162
314,-23845.422283919997,-6981.86920336,-16809.2900232,-54.26305735999995
315,-23801.41403072,-6984.65096744,-16766.06663936,-50.69642391999878
316,-23851.98825376,-7003.93682,-16795.21180864,-52.839625119999255
317,-23920.28921416,-7023.99344768,-16840.0861876,-56.209578879996116
318,-23854.053992559995,-7005.53172384,-16798.15731584,-50.364952879994235
319,-23862.08936008,-7003.76627016,-16804.61450128,-53.7085886399982
320,-23780.80075696,-6987.1375588,-16738.753444,-54.909754159998556
321,-23811.309475280003,-6991.99823328,-16766.8572132,-52.45402880000256
322,-23820.81055848,-7021.897694000001,-16754.35343936,-44.55942512000183
323,-23893.97889952,-7011.54595152,-16833.136913119997,-49.2960348800043
324,-23837.67746256,-6967.96942248,-16818.08519896,-51.622841119999066
325,-23800.59936344,-6991.93534952,-16748.57748192,-60.08653199999753
326,-23937.55857824,-7043.1348651200005,-16832.5149764,-61.90873671999725
327,-23890.258049840002,-7007.58843336,-16834.66680736,-48.002809120000165
328,-23781.762844,-6958.8221516799995,-16776.320344480002,-46.62034783999843
329,-23811.63326624,-6957.78156256,-16800.5143012,-53.337402479995944
330,-23905.297837039998,-7017.83343896,-16842.401815200003,-45.06258287999299
331,-23823.6834056,-6984.06554072,-16798.52795488,-41.08991000000242
332,-23891.560698960002,-7017.9872992,-16826.17039656,-47.403003200004605
333,-23825.1134776,-6967.325652079999,-16809.31692688,-48.47089864000009
334,-23826.27463152,-6961.9383880800015,-16824.40952008,-39.926723359996686
335,-23788.521534879997,-6972.545437119999,-16763.110940959996,-52.865156800002296
336,-23761.82776024,-6984.002147280001,-16730.93331512,-46.89229784000054
337,-23848.40775136,-7021.410390800001,-16779.89028008,-47.10708048000015
338,-23852.686846560002,-7031.501275680001,-16788.97046248,-32.21510840000337
339,-23843.8028532,-6988.06124672,-16806.83365712,-48.907949359996564
340,-23909.09628648,-7033.108055760001,-16822.281737759997,-53.706492960001924
341,-23808.0423724,-7000.31918168,-16760.749821520003,-46.97336919999725
342,-23914.649434720002,-6999.26568456,-16879.063238159997,-36.32051200000569
343,-23779.555005119997,-6967.156575919999,-16781.51686552,-30.88156367999909
344,-23910.5558692,-7043.25115152,-16818.94344584,-48.36127183999997
345,-23911.22852512,-7032.581000560001,-16823.4433452,-55.204179360000126
346,-23882.086546000002,-7008.14412384,-16823.67259472,-50.2698274400027
347,-23823.92751464,-6981.17606792,-16805.2891864,-37.462260320000496
348,-23844.38122336,-7003.46622992,-16797.22833152,-43.686661920000915
349,-23853.59354872,-6991.7354864,-16816.50647288,-45.35158944000068
350,-23800.62097384,-6951.225755439999,-16800.61818848,-48.77702992000195
351,-23826.220586640004,-6992.39093328,-16795.115165599997,-38.714487760007614
352,-23917.9224424,-6976.7175514400005,-16895.37522944,-45.8296615199979
353,-23841.57769952,-6985.12635048,-16819.38753368,-37.063815359997534
354,-23887.047318960005,-7011.62304944,-16830.17060584,-45.25366368000323
355,-23841.902440400005,-6983.169491119999,-16810.340854320002,-48.392094960003305
356,-23918.329268559995,-6974.52280208,-16887.00374864,-56.80271783999706
357,-23953.915655599998,-6979.85568768,-16933.90182568,-40.15814223999769
358,-23901.8228476,-6972.817796079999,-16880.19146352,-48.81358800000089
359,-23881.378129599998,-6979.52219064,-16860.542266,-41.31367295999735
360,-23935.62481072,-6979.24792008,-16909.801167119997,-46.57572352000352
361,-23799.48749024,-7024.141370079999,-16742.51279608,-32.83332408000206
362,-23812.1113144,-7029.8700969599995,-16742.51900656,-39.72221088000151
363,-23824.1394856,-6992.35967776,-16801.191895040003,-30.587912799997866
364,-23867.97502832,-7003.897066160001,-16836.0479492,-28.030012960000022
365,-23854.26175208,-7020.12863936,-16809.06454264,-25.068570079998608
366,-23891.63501616,-7068.93736592,-16792.0479236,-30.649726640000154
367,-23917.59852728,-7041.9485045599995,-16840.840977120002,-34.80904559999544
368,-23905.67118736,-7068.088190800001,-16814.234761440002,-23.34823511999639
369,-23936.852083920003,-6994.84611336,-16905.13857448,-36.867396080004255
370,-23914.419106880003,-7018.562926719999,-16861.444491920003,-34.41168824000124
371,-23888.373985920003,-7029.33708648,-16832.05172496,-26.98517447999984
372,-23899.20953392,-7004.947468560001,-16859.297227680003,-34.96483767999598
373,-23915.9875592,-6994.103464319999,-16873.98885808,-47.89523679999911
374,-23935.4735604,-7038.01978288,-16858.91084712,-38.54293039999902
375,-23849.03487296,-7002.437003360001,-16797.66118848,-48.936681120001595
376,-23907.574236800003,-7009.38342408,-16846.6218804,-51.56893232000584
377,-23878.49898928,-6995.6794124,-16828.81235968,-54.007217200000014
378,-23895.545205119997,-6998.3658881599995,-16849.25694368,-47.92237327999828
379,-23894.666636640002,-7044.83586304,-16792.0733872,-57.75738640000418
380,-23856.057716080002,-7005.559496160001,-16799.46556112,-51.03265880000254
381,-23851.973576480003,-7005.0892665599995,-16800.943369840003,-45.940940079999564
382,-23857.26023016,-7014.996736640001,-16779.624955200004,-62.63853831999586
383,-23808.834081599998,-7010.879059280001,-16742.39541424,-55.559608079998725
384,-23992.119980879997,-7046.61358424,-16889.53389944,-55.972497199996724
