,complex,receptor,ligand,delta
215,-23848.3999284,-6967.197979680001,-16836.56867176,-44.6332769599976
216,-23911.590824319996,-6986.57841256,-16874.90263736,-50.10977439999624
217,-23934.21463352,-6953.26968728,-16930.51983296,-50.425113280001824
218,-23961.997919919995,-7013.355743280001,-16901.958301680002,-46.683874959991954
219,-23929.54538704,-6991.21563736,-16897.73592472,-40.59382496000035
220,-23953.51312832,-6950.8769187200005,-16955.03853416,-47.59767543999624
221,-23881.03495368,-6953.146338959999,-16881.56076704,-46.32784768000056
222,-23855.87288096,-6932.0540439199995,-16875.61186792,-48.206969120001304
223,-23895.14705032,-6973.7688591999995,-16879.833218800002,-41.544972319996305
224,-23925.35298056,-7000.54463632,-16880.471632239998,-44.3367120000039
225,-23936.527013119998,-6962.49564384,-16932.002321840002,-42.02904743999534
226,-23959.309199440006,-6972.13682832,-16949.027023439998,-38.145347680008854
227,-23991.2390852,-6973.767462,-16972.341489839997,-45.13013336000222
228,-23935.551404,-6986.20837528,-16903.349794480004,-45.993234239998856
229,-23935.48612976,-6968.3090676,-16932.426686799998,-34.75037536000309
230,-23921.40520272,-6935.9813976,-16941.741430879996,-43.68237424000472
231,-23858.17972488,-6939.4941878399995,-16879.74219592,-38.943341120000696
232,-23893.4208172,-6929.3563804,-16918.053151040003,-46.0112857599961
233,-23891.19195904,-6960.35764592,-16892.01904992,-38.8152631999983
234,-23966.84348976,-6943.4073972,-16974.34188376,-49.09420879999743
235,-23914.881784319998,-6952.79367072,-16918.395683040002,-43.692430559996865
236,-23855.946365760003,-6932.64119416,-16886.209941200003,-37.0952303999984
237,-23944.395291840003,-6954.09983328,-16947.05441384,-43.24104472000181
238,-23844.81366448,-6944.02102912,-16850.29618944,-50.49644592000186
239,-23969.160241360005,-6949.288012720001,-16973.334181519996,-46.53804712000783
240,-23852.2796368,-6952.016734239999,-16851.932504400003,-48.330398160000186
241,-23902.086182639996,-6953.07939112,-16904.67016192,-44.33662959999856
242,-23913.13033,-6960.28031008,-16908.06166152,-44.78835839999738
243,-23840.935287360004,-6936.22397568,-16862.98279888,-41.728512800003955
244,-23928.84199648,-6931.337308,-16955.53563832,-41.96905016000164
245,-23849.230781680002,-6908.0268744800005,-16899.08724584,-42.11666135999985
246,-23855.919713519997,-6947.32199744,-16865.86898928,-42.728726799996366
247,-23844.719951920004,-6937.942738,-16863.80943,-42.96778392000488
248,-23843.63715744,-6934.8774335200005,-16864.28721616,-44.47250776000146
249,-23767.519319760002,-6937.80601664,-16791.6056308,-38.107672320002166
250,-23894.655320480004,-6961.46477032,-16893.705236320002,-39.48531384000307
251,-23828.79496568,-6905.86992472,-16876.652480959998,-46.27256000000125
252,-23832.848356000006,-6930.635557200001,-16865.512116079997,-36.700682720005716
253,-23867.343257439996,-6930.089767999999,-16903.06479472,-34.18869471999642
254,-23886.809891520003,-6927.49699976,-16911.792673199998,-47.52021856000647
255,-23896.918940479998,-6966.952416639999,-16878.93369032,-51.032833520002896
256,-23879.697241600003,-6946.35392448,-16889.9186708,-43.42464631999974
257,-23814.31139792,-6958.415009599999,-16814.34204504,-41.55434327999683
258,-23812.40973216,-6911.44406688,-16855.3358684,-45.62979687999905
259,-23921.43280928,-6956.69202472,-16924.8685416,-39.8722429599984
260,-23887.09571864,-6966.3906135199995,-16874.87172584,-45.83337928000037
261,-23922.47364744,-6950.52967568,-16930.6083132,-41.33565856000132
262,-23824.774626000002,-6961.308400240001,-16826.73958512,-36.72664063999764
263,-23819.60255416,-6940.432577199999,-16827.513995440004,-51.65598151999802
264,-23871.59521952,-6925.457136160001,-16897.636230879998,-48.501852480003436
265,-23820.79292192,-6953.54282656,-16821.326449999997,-45.92364536000241
266,-23864.481787679997,-6932.27161056,-16891.02713792,-41.18303919999744
267,-23872.273964160002,-6975.216041999999,-16847.888550480002,-49.16937168000004
268,-23847.06427856,-6938.6419536799995,-16874.815018960002,-33.60730591999891
269,-23880.60302752,-6965.41458432,-16873.59574784,-41.59269535999556
270,-23849.479382319998,-6985.378816559999,-16820.92145032,-43.179115440001624
271,-23935.743026559998,-6994.920851519999,-16892.891553039997,-47.93062199999986
272,-23837.745611839997,-6975.0899785599995,-16828.174516239997,-34.48111704000257
273,-23971.51997176,-6982.65037624,-16960.86625072,-28.003344800003106
274,-23869.990724879997,-6964.66364864,-16866.37298936,-38.95408687999952
275,-23814.40751672,-6915.509137200001,-16861.308271679998,-37.59010783999838
276,-23904.88882224,-6919.479283279999,-16938.3858712,-47.0236677599969
277,-23881.556249920002,-6947.522853359999,-16885.43682888,-48.59656768000423
278,-23965.01854832,-6956.37053512,-16971.31283984,-37.33517335999932
279,-23947.98449632,-6970.8121056,-16933.95524344,-43.2171472800037
280,-23862.8145768,-6945.19206792,-16888.345327119998,-29.27718176000053
