,complex,receptor,ligand,delta
104,-23567.198836800002,-6780.733582960001,-16753.27069704,-33.19455680000101
105,-23690.54425128,-6792.278193040001,-16866.408258239997,-31.85780000000159
106,-23653.64338968,-6799.57593792,-16828.468686160002,-25.59876559999975
107,-23641.03399856,-6785.26178184,-16812.015852559998,-43.756364160002704
108,-23658.34902144,-6767.97951936,-16861.93074496,-28.438757120002265
109,-23700.47780272,-6812.00241112,-16858.64879776,-29.826593839999987
110,-23608.45140368,-6768.027419600001,-16797.197769759998,-43.22621432000233
111,-23759.38364624,-6820.998543920001,-16892.406167200003,-45.978935119994276
112,-23699.010400000003,-6797.724294080001,-16883.461213439998,-17.824892480002745
113,-23819.047640639998,-6857.38701192,-16926.501375040003,-35.159253679994436
114,-23788.12912784,-6858.479243119999,-16889.56701584,-40.082868879999296
115,-23710.81957104,-6844.92729784,-16838.1196152,-27.772657999998046
116,-23692.7352672,-6826.77532712,-16827.0680288,-38.891911280003114
117,-23696.847372480002,-6804.464308879999,-16863.13731776,-29.2457458400022
118,-23730.118410560004,-6825.659248639999,-16859.66255136,-44.79661056000623
119,-23747.25713424,-6829.7684756,-16856.923355439998,-60.565303200000926
120,-23743.870033920004,-6800.14386,-16894.22564616,-49.500527760003024
121,-23772.275404879998,-6792.216875839999,-16924.12948272,-55.929046319997724
122,-23707.79895104,-6820.02611592,-16834.7954884,-52.97734671999933
123,-23747.04709712,-6815.10589232,-16891.392221680002,-40.54898311999932
124,-23746.89190112,-6831.59245624,-16856.91410888,-58.38533600000301
125,-23688.317601439998,-6844.75213688,-16803.86024136,-39.70522319999873
126,-23706.41909728,-6787.52669048,-16864.860332239998,-54.03207456000018
127,-23826.475265200002,-6840.948929280001,-16935.58437888,-49.94195703999867
128,-23631.562464880004,-6846.601822559999,-16753.73179568,-31.22884664000594
129,-23663.53462136,-6803.5494984,-16805.24962112,-54.735501839997596
130,-23644.35341904,-6786.01349296,-16815.08413176,-43.25579432000086
131,-23804.018449440002,-6809.06416272,-16944.0537424,-50.900544320000336
132,-23702.93968376,-6781.451516,-16874.979934960003,-46.50823279999531
133,-23712.19548984,-6816.08163176,-16845.33791088,-50.77594719999979
